cik,name,name_clean,ticker,gvkey,sic,name_source
0001530249,FS BANCORP INC,fs bancorp,FSBW,181820,6036.0,crosswalk
0001530425,ARTISAN CONSUMER GOODS INC,artisan consumer goods,,170995,2000.0,crosswalk
0001530766,STREAMEX CORP,streamex,,21824,3845.0,crosswalk
0001530950,POST HOLDINGS INC,post,POST,170527,2015.0,crosswalk
0001531031,ESQUIRE FINCL HOLD INC,esquire fincl hold,,31606,6020.0,crosswalk
0001531048,INARI MEDICAL INC,inari medical,,36236,3841.0,crosswalk
0001531177,SIGHT SCIENCES INC,sight sciences,,39171,3841.0,crosswalk
0001531978,PARAGON 28 INC,paragon 28,,39734,3842.0,crosswalk
0001532063,EXPRESS SCRIPTS HOLDING CO,express scripts,,25356,5912.0,crosswalk
0001533615,CHIRON REAL ESTATE INC,chiron real estate,SOOP,16125,6798.0,crosswalk
0001533758,Hughes Satellite Systems Corp,hughes satellite systems,,,,sec_header
0001533932,WORLDPAY INC,worldpay,,194956,7374.0,crosswalk
0001533998,DARIOHEALTH CORP,dariohealth,,17485,8000.0,crosswalk
0001534133,CALCIMEDICA INC,calcimedica,,37062,2834.0,crosswalk
0001534154,AUTHID INC,authid,,23001,7372.0,crosswalk
0001534248,CHEMOMAB THERAPEU -ADR,chemomab therapeu adr,,38393,2836.0,crosswalk
0001534701,PHILLIPS 66,phillips 66,PSX,170841,2911.0,crosswalk
0001534708,BEELINE HOLDINGS INC,beeline,EURC,18398,6162.0,crosswalk
0001534969,SERA PROGNOSTICS INC,sera prognostics,,39170,2835.0,crosswalk
0001535079,Touchpoint Metrics Inc,touchpoint metrics,TPOI,,7372.0,ticker_map
0001535379,CLOUDERA INC,cloudera,,31004,7370.0,crosswalk
0001535527,CROWDSTRIKE HOLDINGS INC,crowdstrike,,35182,7370.0,crosswalk
0001535778,MSC INCOME FUND INC,msc income fund,,39498,6797.0,crosswalk
0001535929,VOYA FINANCIAL INC,voya financial,VOYA,16384,6311.0,crosswalk
0001537054,GOGO INC,gogo,GOGO,170384,4899.0,crosswalk
0001538210,NEXIMMUNE INC,neximmune,,37808,2836.0,crosswalk
0001538217,SRAX INC,srax,,15543,7370.0,crosswalk
0001538263,HOMETRUST BANCSHARES INC,hometrust bancshares,,170419,6020.0,crosswalk
0001538379,IBOTTA INC,ibotta,,45223,7310.0,crosswalk
0001538716,OPORTUN FINANCIAL CORP,oportun financial,,35471,6141.0,crosswalk
0001538990,STORE CAPITAL CORP,store capital,,21630,6798.0,crosswalk
0001539638,TRIUMPH FINANCIAL INC,triumph financial,,21815,6036.0,crosswalk
0001539838,DIAMONDBACK ENERGY INC,diamondback energy,FANG,170750,1311.0,crosswalk
0001539894,ATLAS FINANCIAL HOLDINGS INC,atlas financial,,186230,6331.0,crosswalk
0001540184,MEDALLIA INC,medallia,,35374,7370.0,crosswalk
0001540615,PUGET TECHNOLOGIES INC,puget technologies,,16039,9995.0,crosswalk
0001540684,ATLAS LITHIUM CORP,atlas lithium,,18019,1400.0,crosswalk
0001540755,ANAPLAN INC,anaplan,,34236,7370.0,crosswalk
0001541119,SOUND FINANCIAL BANCORP INC,sound financial bancorp,SFBC,179234,6020.0,crosswalk
0001541884,PROLUNG INC,prolung,,33017,3845.0,crosswalk
0001542447,"RREEF Property Trust, Inc.",rreef property trust,,,,sec_header
0001542574,Prosper Funding LLC,prosper funding,,,,sec_header
0001543042,COMM 2012-LC4 Mortgage Trust,comm 2012lc4 mortgage trust,,,,sec_header
0001543066,EZRAIDER CO,ezraider,,13818,5010.0,crosswalk
0001543151,UBER TECHNOLOGIES INC,uber technologies,,35077,4100.0,crosswalk
0001543418,TRILOGY METALS INC,trilogy metals,NCQ,171111,1000.0,crosswalk
0001543916,FORGEROCK INC,forgerock,,39487,7370.0,crosswalk
0001544206,CARLYLE SECURED LENDING INC,carlyle secured lending,,31819,6797.0,crosswalk
0001544227,TEMPEST THERAPEUTICS INC,tempest therapeutics,OVAS,39104,2836.0,crosswalk
0001544229,VALINAR LLC,valinar,,12413,8711.0,crosswalk
0001544522,FRESHWORKS INC,freshworks,,39539,7370.0,crosswalk
0001545018,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6,jp morgan chase commercial mortgage securities trust 2012c6,,,,sec_header
0001545232,AIM EXPLORATION INC,aim exploration,,18391,1000.0,crosswalk
0001546296,PROFESSIONAL DIVERSITY NETWK,professional diversity netwk,IPDN,8661,7361.0,crosswalk
0001546417,BLOOMIN' BRANDS INC,bloomin brands,BLMN,171049,5812.0,crosswalk
0001546853,SKKYNET CLOUD SYSTEMS INC,skkynet cloud systems,SKKY,17349,7370.0,crosswalk
0001547546,LUMENT FINANCE TRUST INC,lument finance trust,OAKS,16884,6798.0,crosswalk
0001547903,NMI HOLDINGS INC,nmi,NMIH,11854,6351.0,crosswalk
0001548240,YEW BIO-PHARM GROUP INC,yew biopharm,,179147,2833.0,crosswalk
0001548309,SEARS HOMETOWN & OUTLET STR,sears hometown outlet str,,12976,5700.0,crosswalk
0001549346,SHUTTERSTOCK INC,shutterstock,SSTK,3382,7370.0,crosswalk
0001549595,NURIX THERAPEUTICS INC,nurix therapeutics,,36767,2836.0,crosswalk
0001549631,QUARTA-RAD INC,quartarad,,32242,5065.0,crosswalk
0001550695,PERFORMANT HEALTHCARE INC,performant healthcare,PFMT,170965,7320.0,crosswalk
0001551152,ABBVIE INC,abbvie,ABBV,16101,2836.0,crosswalk
0001551901,STELLUS CAPITAL INVESTMENT,stellus capital investment,SCM,16150,6797.0,crosswalk
0001552000,MPLX LP,mplx lp,MPLX,12294,4610.0,crosswalk
0001552033,TRANSUNION,transunion,,24638,7323.0,crosswalk
0001552189,PANACEA LIFE SCIENCS HOL INC,panacea life sciencs hol,,40234,2833.0,crosswalk
0001552198,WHITEHORSE FINANCE INC,whitehorse finance,WHF,16608,6797.0,crosswalk
0001552493,CNH Industrial Capital LLC,cnh industrial capital,,,,sec_header
0001552797,DELEK LOGISTICS PARTNERS LP,delek logistics partners lp,DKL,12833,5171.0,crosswalk
0001552800,TILE SHOP HOLDINGS INC,tile shop,TTS,13861,5700.0,crosswalk
0001552979,CHINA DE XIAO QUA C G CO LTD,china de xiao qua c g,,18091,9995.0,crosswalk
0001553404,PACIFIC GREEN TECHNOLOGIES,pacific green technologies,,125376,4955.0,crosswalk
0001553788,SPLASH BEVERAGE GROUP INC,splash beverage,,36379,2080.0,crosswalk
0001554818,AUDDIA INC,auddia,,36089,7370.0,crosswalk
0001554859,SEMLER SCIENTIFIC INC,semler scientific,,19189,3845.0,crosswalk
0001555279,908 DEVICES INC,908 devices,,37480,3826.0,crosswalk
0001555280,ZOETIS INC,zoetis,ZTS,13721,2834.0,crosswalk
0001556263,SYROS PHARMACEUTICALS INC,syros pharmaceuticals,,27392,2836.0,crosswalk
0001556593,RITHM CAPITAL CORP,rithm capital,NRZ,17878,6798.0,crosswalk
0001556739,THRYV HOLDINGS INC,thryv,DXM,37130,2741.0,crosswalk
0001556801,MY CITY BUILDERS INC,my city builders,,17917,6552.0,crosswalk
0001557127,USERTESTING INC,usertesting,,39886,7370.0,crosswalk
0001557746,ACLARIS THERAPEUTICS INC,aclaris therapeutics,,25904,2834.0,crosswalk
0001558569,ISPECIMEN INC,ispecimen,,37671,7372.0,crosswalk
0001558583,ARCIMOTO INC,arcimoto,,32456,3711.0,crosswalk
0001559356,BIOSTAX CORP,biostax,,7095,2836.0,crosswalk
0001559720,AIRBNB INC,airbnb,,37460,7000.0,crosswalk
0001559865,EVERTEC INC,evertec,EVTC,185375,7374.0,crosswalk
0001560143,WYTEC INTERNATIONAL INC,wytec international,,37365,3663.0,crosswalk
0001560241,G1 THERAPEUTICS INC,g1 therapeutics,,31294,2836.0,crosswalk
0001560258,ELECTROCORE INC,electrocore,,33614,3845.0,crosswalk
0001560327,RAPID7 INC,rapid7,,24501,7372.0,crosswalk
0001560385,LIBERTY MEDIA CORP -CONSOL,liberty media corp consol,,27189,4832.0,crosswalk
0001560672,ELLINGTON CREDIT CO,ellington credit,EARN,17866,6798.0,crosswalk
0001561032,NATIONAL HEALTHCR PRPRTS INC,national healthcr prprts,,35951,6798.0,crosswalk
0001561550,DATADOG INC,datadog,,35620,7370.0,crosswalk
0001561880,LEGACY EDUCATION ALLIANCE,legacy education alliance,,22176,8200.0,crosswalk
0001561894,HA SUSTAINABLE INFRA CAP INC,ha sustainable infra cap,HASI,17769,6798.0,crosswalk
0001562088,DUOLINGO INC,duolingo,,39122,8200.0,crosswalk
0001562401,AMERICAN HOMES 4 RENT,american homes 4 rent,AMH,17639,6798.0,crosswalk
0001562476,TAYLOR MORRISON HOME CORP,taylor morrison home,TMHC,16653,1531.0,crosswalk
0001563190,COMPASS INC,compass,,38488,6531.0,crosswalk
0001563665,HARVARD APPARATUS REGE T INC,harvard apparatus rege t,HART,16719,2836.0,crosswalk
0001563756,LIGHTSTONE VAL PLUS REIT III,lightstone val plus reit iii,,36498,6798.0,crosswalk
0001563880,TREVI THERAPEUTICS INC,trevi therapeutics,,35054,2834.0,crosswalk
0001563922,Greenbacker Renewable Energy Co LLC,greenbacker renewable energy,,,,sec_header
0001564406,OAK STREET HEALTH INC,oak street health,,36728,8000.0,crosswalk
0001564408,SNAP INC,snap,,30091,7370.0,crosswalk
0001564618,INDEPENDENT BK GRP INC,independent bk grp,IBTX,17451,6020.0,crosswalk
0001564708,NEWS CORP,news,NWS,18043,2711.0,crosswalk
0001564902,UNITED PARKS & RESORTS INC,united parks resorts,SEAS,186392,7996.0,crosswalk
0001565228,VISLINK TECHNOLOGIES INC,vislink technologies,XGTI,289735,3663.0,crosswalk
0001565687,INTAPP INC,intapp,,39070,7370.0,crosswalk
0001566044,VYNE THERAPEUTICS INC,vyne therapeutics,,21522,2834.0,crosswalk
0001566469,NANTHEALTH INC,nanthealth,,27274,7370.0,crosswalk
0001566610,TON STRATEGY CO,ton strategy,,21984,7370.0,crosswalk
0001566826,LOGICMARK INC,logicmark,,18490,3845.0,crosswalk
0001567094,CNH INDUSTRIAL NV,cnh industrial nv,,295786,3523.0,crosswalk
0001567892,MALLINCKRODT PLC,mallinckrodt,MNK,18086,2834.0,crosswalk
0001567900,REALLOYS INC,realloys,,26630,1000.0,crosswalk
0001568100,PAGERDUTY INC,pagerduty,,34955,7370.0,crosswalk
0001568385,BRIGHT MOUNTAIN MEDIA INC,bright mountain media,,19394,7310.0,crosswalk
0001568651,OSCAR HEALTH INC,oscar health,,38019,6321.0,crosswalk
0001568969,"APPYEA, INC",appyea,,,,sec_header
0001569345,SPRINKLR INC,sprinklr,,38915,7370.0,crosswalk
0001569455,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10,jp morgan chase commercial mortgage securities trust 2013c10,,,,sec_header
0001570562,EVOLUS INC,evolus,,32919,2834.0,crosswalk
0001570585,LIBERTY GLOBAL LTD,liberty global,LBTY,160549,4841.0,crosswalk
0001570827,VICTORY CPTL HLDGS INC,victory cptl hldgs,,21799,6282.0,crosswalk
0001571123,SCIENCE APPLICATIONS INTL CP,science applications intl cp,SAIC,18683,7373.0,crosswalk
0001571283,REXFORD INDUS REALTY,rexford indus realty,REXR,18071,6798.0,crosswalk
0001571776,CHERRY HILL MTG INVST,cherry hill mtg invst,CHMI,18073,6798.0,crosswalk
0001571949,INTERCONTINENTAL EXCHANGE,intercontinental exchange,ICE,163610,6200.0,crosswalk
0001571996,DELL TECHNOLOGIES INC,dell technologies,,14489,3571.0,crosswalk
0001572616,FRACTYL HEALTH INC,fractyl health,,43888,3845.0,crosswalk
0001572694,GOLDMAN SACHS BDC INC,goldman sachs bdc,,23353,6797.0,crosswalk
0001573221,REALREAL INC (THE),realreal inc the,,35288,7370.0,crosswalk
0001574219,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11,jp morgan chase commercial mortgage securities trust 2013lc11,,,,sec_header
0001574540,PHYSICIANS REALTY TR,physicians realty tr,DOC,18145,6798.0,crosswalk
0001574774,BIOTELEMETRY INC,biotelemetry,,179441,8090.0,crosswalk
0001574910,RENAVOTIO INC,renavotio,,20184,7812.0,crosswalk
0001575142,"BIOADAPTIVES, INC.",bioadaptives,,,,sec_header
0001575434,VERICITY INC,vericity,,35305,6311.0,crosswalk
0001575515,SPROUTS FARMERS MARKET,sprouts farmers market,SFM,17934,5411.0,crosswalk
0001575793,ENERGOUS CORP,energous,,19977,3690.0,crosswalk
0001575828,EXPRO GROUP HOLDINGS N V,expro group holdings n v,FI,206243,1389.0,crosswalk
0001576018,SIRIUSPOINT LTD,siriuspoint,TPRE,18441,6331.0,crosswalk
0001576169,BENEFITFOCUS INC,benefitfocus,,18561,7370.0,crosswalk
0001576263,MIRATI THERAPEUTICS INC,mirati therapeutics,,160770,2836.0,crosswalk
0001576280,GUARDANT HEALTH INC,guardant health,,34102,2835.0,crosswalk
0001576427,CRITEO SA,criteo sa,,18750,7311.0,crosswalk
0001576914,MIX TELEMATICS LTD,mix telematics,,287252,7370.0,crosswalk
0001576940,CENTURY COMMUNITIES INC,century communities,,18004,1531.0,crosswalk
0001576942,STITCH FIX INC,stitch fix,,32688,5961.0,crosswalk
0001577445,ODYSIGHT.AI INC,odysightai,,38977,3845.0,crosswalk
0001577526,C3.AI INC,c3ai,,37517,7370.0,crosswalk
0001577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,jpmbb commercial mortgage securities trust 2013c12,,,,sec_header
0001577670,LADDER CAPITAL CORP,ladder capital,,19440,6798.0,crosswalk
0001577791,OAKTREE STRATEGIC INCOME CP,oaktree strategic income cp,,18323,6153.0,crosswalk
0001577916,PREMIER INC,premier,PINC,18624,8742.0,crosswalk
0001578732,MARCUS & MILLICHAP INC,marcus millichap,MMI,19000,6531.0,crosswalk
0001579091,MAPLEBEAR INC,maplebear,,43316,5960.0,crosswalk
0001579157,VINCE HOLDING CORP,vince,VNCE,19175,2300.0,crosswalk
0001579214,EMERALD HOLDING INC,emerald,,30998,7389.0,crosswalk
0001579241,ALLEGION PLC,allegion,ALLE,316056,3420.0,crosswalk
0001579298,BURLINGTON STORES INC,burlington stores,BURL,18675,5600.0,crosswalk
0001579684,USA TODAY CO INC,usa today,NEWM,19574,2711.0,crosswalk
0001579733,VITAL FARMS INC,vital farms,,36726,2015.0,crosswalk
0001579877,OUTFRONT MEDIA INC,outfront media,,19507,6798.0,crosswalk
0001579910,RESONANT INC,resonant,,19719,3674.0,crosswalk
0001580156,HOUGHTON MIFFLIN HARCOURT CO,houghton mifflin harcourt,,16738,2731.0,crosswalk
0001580345,TRIPLEPOINT VENTURE GWTH BDC,triplepoint venture gwth bdc,,19925,6797.0,crosswalk
0001580490,I-ON Digital Corp.,ion digital,,,,sec_header
0001580560,FLYWIRE CORP,flywire,,38739,7389.0,crosswalk
0001580670,LGI HOMES INC,lgi homes,LGIH,18629,1531.0,crosswalk
0001580808,A10 NETWORKS INC,a10 networks,,19849,7372.0,crosswalk
0001580864,VROOM INC,vroom,,36512,6141.0,crosswalk
0001580905,INSTALLED BLDG PRODUCTS INC,installed bldg products,,19516,1700.0,crosswalk
0001581068,BRIXMOR PROPERTY GROUP INC,brixmor property,BRX,18383,6798.0,crosswalk
0001581091,RE/MAX HOLDINGS INC,remax,RMAX,18578,6531.0,crosswalk
0001581280,TWIST BIOSCIENCE CORP,twist bioscience,,34241,2836.0,crosswalk
0001581760,LIFE360 INC,life360,,332179,7372.0,crosswalk
0001581776,"Mid-America Apartments, L.P.",midamerica apartments lp,,,,sec_header
0001581990,PLAINS GP HOLDINGS LP,plains gp holdings lp,PAGP,18468,5171.0,crosswalk
0001582554,MATINAS BIOPHARMA HLDGS INC,matinas biopharma hldgs,,20756,2836.0,crosswalk
0001582605,JPMBB Commercial Mortgage Securities Trust 2013-C14,jpmbb commercial mortgage securities trust 2013c14,,,,sec_header
0001582961,DIGITALOCEAN HOLDINGS INC,digitalocean,,38188,7370.0,crosswalk
0001582982,CARECLOUD INC,carecloud,,20143,7370.0,crosswalk
0001583138,PULSE EVOLUTION CORP,pulse evolution,,20379,7372.0,crosswalk
0001583648,PALVELLA THERAPEUTICS INC,palvella therapeutics,,22590,2836.0,crosswalk
0001583708,SENTINELONE INC,sentinelone,,37596,7372.0,crosswalk
0001583771,HEPION PHARMACEUTICALS INC,hepion pharmaceuticals,,19761,2836.0,crosswalk
0001584207,ONEMAIN HOLDINGS INC,onemain,LEAF,3592,6141.0,crosswalk
0001584509,ARAMARK,aramark,ARMK,186858,5812.0,crosswalk
0001584549,VILLAGE FARMS INTL INC,village farms intl,,157875,100.0,crosswalk
0001584693,SAFESPACE GLOBAL CORP,safespace global,,21759,8742.0,crosswalk
0001584754,AKOUSTIS TECHNOLOGIES INC,akoustis technologies,,21042,3679.0,crosswalk
0001584831,OXBRIDGE RE HOLDINGS LTD,oxbridge re,,19712,6331.0,crosswalk
0001584952,EP ENERGY CORP,ep energy,,18660,1311.0,crosswalk
0001585364,PERRIGO CO PLC,perrigo,PRGO,24782,2834.0,crosswalk
0001585389,SMARTSTOP SELF STORAGE R INC,smartstop self storage r,,40692,6798.0,crosswalk
0001585521,ZOOM COMMUNICATIONS INC,zoom communications,,35005,7370.0,crosswalk
0001585608,JAGUAR HEALTH INC,jaguar health,,32316,2834.0,crosswalk
0001585689,HILTON WORLDWIDE HOLDINGS,hilton worldwide,HLT,5643,7011.0,crosswalk
0001586495,Leet Technology Inc.,leet technology,,,,sec_header
0001587523,KNOWLES CORP,knowles,,19518,3670.0,crosswalk
0001587732,ONE GAS INC,one gas,OGS,19517,4924.0,crosswalk
0001587987,NEWTEKONE INC,newtekone,,8060,6020.0,crosswalk
0001588978,PROCEPT BIOROBTCS CORP,procept biorobtcs,,39453,3841.0,crosswalk
0001589149,GREENWAVE TECHNOLOGY SOL INC,greenwave technology sol,,23237,4950.0,crosswalk
0001589804,COMM 2013-CCRE13 Mortgage Trust,comm 2013ccre13 mortgage trust,,,,sec_header
0001590364,FTAI AVIATION LTD,ftai aviation,,19484,7359.0,crosswalk
0001590383,RENOVARE ENVIRONMENTAL INC,renovare environmental,,25740,3590.0,crosswalk
0001590418,FOCUS UNIVERSAL INC,focus universal,,21295,3829.0,crosswalk
0001590496,AERKOMM INC,aerkomm,,24732,4899.0,crosswalk
0001590584,CIVEO CORP,civeo,,20020,7011.0,crosswalk
0001590714,ELEMENT SOLUTIONS INC,element solutions,PAH,315318,2890.0,crosswalk
0001590715,AMERICAN RESOURCES CORP,american resources,,25589,1220.0,crosswalk
0001590750,VIRIDIAN THERAPEUTICS INC,viridian therapeutics,,30311,2836.0,crosswalk
0001590955,PAYCOM SOFTWARE INC,paycom software,,20116,7370.0,crosswalk
0001590976,MALIBU BOATS INC,malibu boats,MBUU,19391,3730.0,crosswalk
0001591165,INNOVEREN SCIENTIFIC INC,innoveren scientific,,35470,3842.0,crosswalk
0001591587,ASSETMARK FIN HOLDINGS INC,assetmark fin,,34330,7370.0,crosswalk
0001591588,GOLD.COM INC,goldcom,,19172,5051.0,crosswalk
0001591698,PAYLOCITY HOLDING CORP,paylocity,,19730,7370.0,crosswalk
0001591913,"Innovative Payment Solutions, Inc.",innovative payment solutions,,,,sec_header
0001592016,AGROFRESH SOLUTIONS INC,agrofresh solutions,,19525,2870.0,crosswalk
0001592057,ENVIVA INC,enviva,,23296,2400.0,crosswalk
0001592386,VIRTU FINANCIAL INC,virtu financial,,23432,6211.0,crosswalk
0001593001,"NightFood Holdings, Inc.",nightfood holdings,,,,sec_header
0001593034,ENDO INTERNATIONAL PLC,endo international,,63645,2834.0,crosswalk
0001593184,BIOREGENX INC,bioregenx,,17511,2833.0,crosswalk
0001593195,TRIBUNE PUBLISHING CO,tribune publishing,,19578,2711.0,crosswalk
0001593275,HAMILTON INSURANCE GROUP LTD,hamilton insurance,,43585,6331.0,crosswalk
0001593538,NAVIENT CORP,navient,,10121,6111.0,crosswalk
0001593549,LIVENTO GROUP INC,livento,,21698,7812.0,crosswalk
0001593773,AMJ GLOBAL TECHNOLOGY,amj global technology,,21876,7370.0,crosswalk
0001594805,SHOPIFY INC,shopify,,23650,7370.0,crosswalk
0001595585,TRICIDA INC,tricida,,33600,2834.0,crosswalk
0001595974,MAGNITE INC,magnite,,19753,7310.0,crosswalk
0001596532,ARISTA NETWORKS INC,arista networks,,20748,3576.0,crosswalk
0001596783,CATALENT INC,catalent,,20228,2834.0,crosswalk
0001596946,QUOTIENT LTD,quotient,,20135,2835.0,crosswalk
0001596961,RIDENOW GROUP INC,ridenow,,21035,5500.0,crosswalk
0001596967,MOELIS & CO,moelis,,19927,6282.0,crosswalk
0001597033,SABRE CORP,sabre,,19649,7370.0,crosswalk
0001597264,BLUEPRINT MEDICINES CORP,blueprint medicines,,23407,2836.0,crosswalk
0001597339,JPMBB Commercial Mortgage Securities Trust 2014-C18,jpmbb commercial mortgage securities trust 2014c18,,,,sec_header
0001597553,SAGE THERAPEUTICS INC,sage therapeutics,,20943,2836.0,crosswalk
0001597672,RAYONIER ADVANCED MATERIALS,rayonier advanced materials,,20502,2820.0,crosswalk
0001597846,GREENPRO CAPITAL CORP,greenpro capital,,22879,8741.0,crosswalk
0001598014,IHS MARKIT LTD,ihs markit,,162906,7370.0,crosswalk
0001598428,METALLUS INC,metallus,,20011,3312.0,crosswalk
0001598646,MINERVA NEUROSCIENCES INC,minerva neurosciences,,20225,2836.0,crosswalk
0001598665,HERITAGE INSURANCE HOLDINGS,heritage insurance,,20422,6331.0,crosswalk
0001598981,SKYX PLATFORMS CORP,skyx platforms,,25447,3690.0,crosswalk
0001599298,SUMMIT THERAPEUTICS INC,summit therapeutics,,271357,2836.0,crosswalk
0001599617,DNOW INC,dnow,,20235,5084.0,crosswalk
0001599901,AVIDITY BIOSCIENCE INC,avidity bioscience,,36473,2836.0,crosswalk
0001600033,E.L.F. BEAUTY INC,elf beauty,,27907,2844.0,crosswalk
0001600222,PHOENIX EDUCATION PARTNE INC,phoenix education partne,,74419,8200.0,crosswalk
0001600347,Hapi Metaverse Inc.,hapi metaverse,,,,sec_header
0001600626,PEAKSTONE REALTY TRUST,peakstone realty trust,,32671,6798.0,crosswalk
0001600641,1STDIBS.COM INC,1stdibscom,,38824,5961.0,crosswalk
0001600847,GAMIDA CELL LTD,gamida cell,,34287,2836.0,crosswalk
0001600983,KNIGHTSCOPE INC,knightscope,,40672,7380.0,crosswalk
0001601046,KEYSIGHT TECHNOLOGIES INC,keysight technologies,,20232,3825.0,crosswalk
0001601280,MEDIXALL GROUP INC,medixall,,152710,7370.0,crosswalk
0001601485,ELICIO THERAPEUTICS INC,elicio therapeutics,,20307,2836.0,crosswalk
0001601548,V2X INC,v2x,,20661,8744.0,crosswalk
0001601705,COMM 2014-CCRE16 Mortgage Trust,comm 2014ccre16 mortgage trust,,,,sec_header
0001601712,SYNCHRONY FINANCIAL,synchrony financial,,20686,6141.0,crosswalk
0001601830,RECURSION PHARMA INC,recursion pharma,,38474,2836.0,crosswalk
0001602065,"Viper Energy, Inc.",viper energy,,,,sec_header
0001602409,FINGERMOTION INC,fingermotion,,32367,4812.0,crosswalk
0001602658,INVESTAR HOLDING CORP,investar,,20628,6020.0,crosswalk
0001603145,XPLR INFRASTRUCTURE LP,xplr infrastructure lp,,20655,4911.0,crosswalk
0001603207,NOTABLE LABS LTD,notable labs,,21209,2836.0,crosswalk
0001603291,EASTERN ENERGY GAS HLDG LLC,eastern energy gas hldg,,18965,4923.0,crosswalk
0001603454,CELCUITY INC,celcuity,,32356,2835.0,crosswalk
0001603652,URGENT.LY INC,urgently,,39436,7370.0,crosswalk
0001603669,COMM 2014-CCRE17 Mortgage Trust,comm 2014ccre17 mortgage trust,,,,sec_header
0001603923,WEATHERFORD INTL PLC,weatherford intl,,4367,1381.0,crosswalk
0001604028,ADVANCED DRAINAGE SYSTEMS,advanced drainage systems,,20126,3080.0,crosswalk
0001604083,COMM 2014-UBS3 Mortgage Trust,comm 2014ubs3 mortgage trust,,,,sec_header
0001604191,GRIDAI TECHNOLOGIES CORP,gridai technologies,,27699,2836.0,crosswalk
0001604665,WESTLAKE CHEMICAL PRTNRS LP,westlake chemical prtnrs lp,,20473,2860.0,crosswalk
0001604778,QORVO INC,qorvo,,64853,3674.0,crosswalk
0001604821,NATERA INC,natera,,24176,8071.0,crosswalk
0001604930,LIFE CLIPS INC,life clips,,26383,6200.0,crosswalk
0001605057,VEMANTI GROUP INC,vemanti,,26534,4899.0,crosswalk
0001605331,AI ERA CORP,ai era,,24672,7822.0,crosswalk
0001605888,ATLANTIC INTERNATIONAL CORP,atlantic international,,35121,7363.0,crosswalk
0001606163,LIMBACH HOLDINGS INC,limbach,,20517,1700.0,crosswalk
0001606498,AVANOS MEDICAL INC,avanos medical,,21352,3842.0,crosswalk
0001606745,LIBERTY TRIPADVISOR HOLDINGS,liberty tripadvisor,,20699,7370.0,crosswalk
0001606757,KIMBALL ELECTRONICS INC,kimball electronics,,20692,3674.0,crosswalk
0001606909,PANGAEA LOGISTICS SOLUTIONS,pangaea logistics solutions,,21904,4412.0,crosswalk
0001607484,J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20,jp morgan chase commercial mortgage securities trust 2014c20,,,,sec_header
0001607678,VIKING THERAPEUTICS INC,viking therapeutics,,21032,2836.0,crosswalk
0001607939,UDEMY INC,udemy,,39818,7370.0,crosswalk
0001607962,LIFEWARD LTD,lifeward,,21103,3842.0,crosswalk
0001609151,WEAVE COMMUNICATI INC,weave communicati,,39914,7370.0,crosswalk
0001609253,CALIFORNIA RESOURCES CORP,california resources,,21431,1311.0,crosswalk
0001609550,INSPIRE MEDICAL SYSTEM,inspire medical system,,33435,3845.0,crosswalk
0001609671,WFRBS Commercial Mortgage Trust 2014-C21,wfrbs commercial mortgage trust 2014c21,,,,sec_header
0001609702,CDK GLOBAL INC,cdk global,,21761,7370.0,crosswalk
0001609711,GODADDY INC,godaddy,,23071,7370.0,crosswalk
0001609727,SYNTHORX INC,synthorx,,34429,2836.0,crosswalk
0001609804,ORION SA,orion sa,,20420,2890.0,crosswalk
0001609809,SERES THERAPEUTICS INC,seres therapeutics,,24177,2836.0,crosswalk
0001609988,FLOOIDCX CORP,flooidcx,,34944,3600.0,crosswalk
0001610250,BOOT BARN HOLDINGS INC,boot barn,,21898,5661.0,crosswalk
0001610532,HORTONWORKS INC,hortonworks,,22178,7372.0,crosswalk
0001610618,CIDARA THERAPEUTICS INC,cidara therapeutics,,23358,2836.0,crosswalk
0001610796,JPMBB Commercial Mortgage Securities Trust 2014-C21,jpmbb commercial mortgage securities trust 2014c21,,,,sec_header
0001610820,BRIACELL THERAPEUTICS CORP,briacell therapeutics,,22358,2836.0,crosswalk
0001610853,SOLANA CO,solana,,21000,3845.0,crosswalk
0001610950,SYNEOS HEALTH INC,syneos health,,22039,8731.0,crosswalk
0001611052,PROCORE TECHNOLGY INC,procore technolgy,,36273,7370.0,crosswalk
0001611277,HELIX TECHNOLOGIES INC,helix technologies,,177862,7381.0,crosswalk
0001611647,FRESHPET INC,freshpet,,21798,2040.0,crosswalk
0001611983,LIBERTY BROADBAND CORP,liberty broadband,,21227,4812.0,crosswalk
0001612126,COMM 2014-UBS4 Mortgage Trust,comm 2014ubs4 mortgage trust,,,,sec_header
0001613103,MEDTRONIC PLC,medtronic,,7228,3845.0,crosswalk
0001613665,GREAT WESTERN BANCORP INC,great western bancorp,,21616,6020.0,crosswalk
0001613780,DBV TECHNOLOGIES S A,dbv technologies s a,,312079,2836.0,crosswalk
0001614178,YEXT INC,yext,,30622,7370.0,crosswalk
0001614556,STAR ALLIANCE INTL CORP,star alliance intl,,24862,1040.0,crosswalk
0001614806,RITHM PROPERTY TRUST INC,rithm property trust,,22853,6798.0,crosswalk
