cik,name,name_clean,ticker,gvkey,sic,name_source
0001421517,"Energy Recovery, Inc.",energy recovery,ERII,179738,3559.0,base
0001421636,C-BOND SYSTEMS INC,cbond systems,WETM,33503,6799.0,crosswalk
0001422142,"Whitehawk Therapeutics, Inc.",whitehawk therapeutics,,39527,2836.0,base
0001422143,"Kura Oncology, Inc.",kura oncology,,26081,2836.0,base
0001422183,FS KKR Capital Corp,fs kkr capital,,20105,6797.0,base
0001422892,Singularity Future Technology Ltd.,singularity future technology,SINO,,4731.0,base
0001422930,"PubMatic, Inc.",pubmatic,,37510,7370.0,base
0001423221,Quanex Building Products CORP,quanex building products,NX,179819,3442.0,base
0001423689,AGNC Investment Corp.,agnc investment,AGNC,179889,6798.0,base
0001423774,ZUORA INC,zuora,,33232,7370.0,crosswalk
0001423869,PCB BANCORP,pcb bancorp,,157498,6020.0,base
0001423902,"Western Midstream Partners, LP",western midstream partners lp,WGP,16225,4922.0,base
0001424182,"Broadstone Net Lease, Inc.",broadstone net lease,,36967,6798.0,base
0001424404,WOLVERINE RESOURCES CORP,wolverine resources,WOLV,182900,1000.0,crosswalk
0001424657,Cuentas Inc.,cuentas,LNWZ,18885,4812.0,base
0001424768,VYCOR MEDICAL INC,vycor medical,VYCO,182610,3842.0,base
0001424864,Rise Gold Corp.,rise gold,AARI,180574,1000.0,base
0001424929,FOX FACTORY HOLDING CORP,fox factory,FOXF,18320,3751.0,base
0001425205,"IOVANCE BIOTHERAPEUTICS, INC.",iovance biotherapeutics,LBIO,180057,2836.0,base
0001425287,Workhorse Group Inc.,workhorse,AMPD,184957,3711.0,base
0001425292,"CVR PARTNERS, LP",cvr partners lp,UAN,186139,2870.0,base
0001425355,"Mill City Ventures III, Ltd",mill city ventures iii,MCVT,182501,6153.0,base
0001425450,ORTHOPEDIATRICS CORP,orthopediatrics,,27555,3842.0,base
0001425627,"SOBR Safe, Inc.",sobr safe,,36649,3829.0,base
0001426332,NGM BIOPHARMACEUTICAL INC,ngm biopharmaceutical,,34221,2836.0,crosswalk
0001426800,"ASSEMBLY BIOSCIENCES, INC.",assembly biosciences,VTUS,185289,2836.0,base
0001427437,"ENTERGY TEXAS, INC.",entergy texas,,179236,4911.0,base
0001427570,ReShape Lifesciences Inc.,reshape lifesciences,,178847,3845.0,base
0001427925,"TALPHERA, INC.",talphera,ACRX,185908,2834.0,base
0001428205,"Armour Residential REIT, Inc.",armour residential reit,ARR,183822,6798.0,base
0001428336,"HEALTHEQUITY, INC.",healthequity,,20823,6324.0,base
0001428439,"ROKU, INC",roku,,32382,4841.0,base
0001429260,"Fortress Biotech, Inc.",fortress biotech,CNDO,196269,2836.0,base
0001429393,"Trutankless, Inc.",trutankless,BOLC,187350,3630.0,base
0001429560,TREVENA INC,trevena,TRVN,18925,2836.0,crosswalk
0001429764,Blink Charging Co.,blink charging,CCGI,184049,3714.0,base
0001430300,GLOBAL WARMING SOLUTIONS INC,global warming solutions,,163618,8700.0,crosswalk
0001430306,Tonix Pharmaceuticals Holding Corp.,tonix pharmaceuticals,TAEI,190856,2836.0,base
0001430723,"ServisFirst Bancshares, Inc.",servisfirst bancshares,,16549,6020.0,base
0001431074,BERGIO INTERNATIONAL INC,bergio international,BRGO,183831,3910.0,crosswalk
0001431567,Oak Valley Bancorp,oak valley bancorp,OVLY,66158,6020.0,base
0001431695,Olo Inc.,olo,,,,base
0001431959,META MATERIALS INC,meta materials,TRCH,39108,3679.0,crosswalk
0001432133,KALTURA INC,kaltura,,,,base
0001433195,APPFOLIO INC,appfolio,,24071,7370.0,base
0001433270,ANTERO RESOURCES Corp,antero resources,AR,18465,1311.0,base
0001433607,"InspireMD, Inc.",inspiremd,NSPR,186953,3845.0,base
0001433642,Hamilton Lane INC,hamilton lane,,30076,6282.0,base
0001433660,JBT Marel Corp,jbt marel,JBT,180466,3550.0,base
0001434316,FATE THERAPEUTICS INC,fate therapeutics,FATE,18562,2836.0,base
0001434524,ClearSign Technologies Corp,clearsign technologies,CLIR,171155,3823.0,base
0001434588,"Grand Canyon Education, Inc.",grand canyon education,LOPE,180083,8200.0,base
0001434621,"LendingTree, Inc.",lendingtree,TREE,180423,6163.0,base
0001434647,"ZEVRA THERAPEUTICS, INC.",zevra therapeutics,,23339,2834.0,base
0001434728,"Global Water Resources, Inc.",global water resources,,186169,4941.0,base
0001434737,SPIRITS TIME INTERNATION INC,spirits time internation,,34352,5180.0,crosswalk
0001434868,"Esperion Therapeutics, Inc.",esperion therapeutics,ESPR,18162,2834.0,base
0001435064,CEMTREX INC,cemtrex,CTEI,114203,3829.0,base
0001435508,"First Savings Financial Group, Inc.",first savings financial group,FSFG,180958,6020.0,base
0001436126,"Mistras Group, Inc.",mistras group,MG,180229,8711.0,base
0001436208,Legacy Housing Corp,legacy housing,,33733,2451.0,base
0001436229,BTCS Inc.,btcs,,19767,7370.0,base
0001436425,"HOME BANCORP, INC.",home bancorp,HBCP,180183,6035.0,base
0001436975,"Lightstone Value Plus REIT II, Inc.",lightstone value plus reit ii,,21224,6798.0,base
0001437071,Invesco Mortgage Capital Inc.,invesco mortgage capital,IVR,180228,6798.0,base
0001437107,"Warner Bros. Discovery, Inc.",warner bros discovery,DISCA,164296,4841.0,base
0001437226,"Mastech Digital, Inc.",mastech digital,MHH,180822,7361.0,base
0001437283,"REGO PAYMENT ARCHITECTURES, INC.",rego payment architectures,VPIG,181309,7374.0,base
0001437352,EVERBRIDGE INC,everbridge,,27874,7370.0,crosswalk
0001437402,"ARDELYX, INC.",ardelyx,,20645,2836.0,base
0001437479,ENB Financial Corp,enb financial,ENBP,18008,6020.0,base
0001437491,RISKON INTERNATIONAL INC,riskon international,,27086,7389.0,crosswalk
0001437517,"CYBERLOQ TECHNOLOGIES, INC.",cyberloq technologies,ACTC,9099,7372.0,base
0001437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,bright horizons family solutions,BFAM,65275,8351.0,base
0001437750,T-REX Acquisition Corp.,trex acquisition,SYNW,,7389.0,base
0001437925,"Golden Matrix Group, Inc.",golden matrix group,,,,base
0001437958,COASTAL FINANCIAL CORP,coastal financial,,33695,6020.0,base
0001438133,TANDEM DIABETES CARE INC,tandem diabetes care,TNDM,18899,3845.0,base
0001438231,Digimarc CORP,digimarc,DMRC,181290,7370.0,base
0001438423,EVERSPIN TECHNOLOGIES INC.,everspin technologies,,28087,3674.0,base
0001438461,Yinfu Gold Corp.,yinfu gold,ELRE,22371,7370.0,base
0001438533,"Travere Therapeutics, Inc.",travere therapeutics,RTRX,16848,2836.0,base
0001439095,MRC GLOBAL INC.,mrc global,MRC,180016,5051.0,base
0001439222,"AGIOS PHARMACEUTICALS, INC.",agios pharmaceuticals,AGIO,18159,2836.0,base
0001439264,Marvion Inc.,marvion,,,,base
0001439288,Zurn Elkay Water Solutions Corp,zurn elkay water solutions,RXN,,3560.0,base
0001439725,BIODESIX INC,biodesix,,37134,8071.0,base
0001440799,MMEX Resources Corp,mmex resources,QTUM,181800,2911.0,base
0001441236,Clearwater Paper Corp,clearwater paper,CLW,181931,2631.0,base
0001441683,APPIAN CORP,appian,,31236,7370.0,base
0001441816,"MongoDB, Inc.",mongodb,,32526,7370.0,base
0001442145,"Verisk Analytics, Inc.",verisk analytics,VRSK,180652,8742.0,base
0001442236,Quest Resource Holding Corp,quest resource,IRHC,16015,4950.0,base
0001442492,"Laredo Oil, Inc.",laredo oil,,183296,1382.0,base
0001442836,"Mersana Therapeutics, Inc.",mersana therapeutics,,31628,2836.0,base
0001442999,ALTEROLA BIOTECH INC,alterola biotech,,39040,2834.0,crosswalk
0001443611,SinglePoint Inc.,singlepoint,,36392,9997.0,base
0001443646,Booz Allen Hamilton Holding Corp,booz allen hamilton,BAH,185881,7370.0,base
0001443669,Proto Labs Inc,proto labs,PRLB,187696,3559.0,base
0001443863,BioCorRx Inc.,biocorrx,CEYY,195356,8093.0,base
0001444192,"Grace Therapeutics, Inc.",grace therapeutics,,186834,2833.0,base
0001444380,NEVRO CORP,nevro,,21916,3845.0,base
0001444839,Bravo Multinational Inc.,bravo multinational,GCHO,,1040.0,base
0001445283,"KINETA, INC./DE",kineta incde,,37588,2836.0,base
0001445305,WORKIVA INC,workiva,,22000,7370.0,base
0001445815,"BIOXYTRAN, INC",bioxytran,ADRV,34810,2836.0,base
0001445942,Texas Mineral Resources Corp.,texas mineral resources,TRER,30572,1090.0,base
0001446159,Predictive Oncology Inc.,predictive oncology,SKLN,183860,3841.0,base
0001446847,IRONWOOD PHARMACEUTICALS INC,ironwood pharmaceuticals,IRWD,184256,2834.0,base
0001447028,Arbutus Biopharma Corp,arbutus biopharma,,62475,2836.0,base
0001447051,Territorial Bancorp Inc.,territorial bancorp,TBNK,183247,6036.0,base
0001447362,CASTLE BIOSCIENCES INC,castle biosciences,,35396,8071.0,base
0001447380,MOBIVITY HOLDINGS CORP.,mobivity,MFON,183964,7372.0,base
0001447669,TWILIO INC,twilio,,27364,7370.0,base
0001448431,OptimizeRx Corp,optimizerx,OPRX,23464,7370.0,base
0001448597,AUGUSTA GOLD CORP.,augusta gold,BFGC,186410,1000.0,base
0001448705,"BASANITE, INC.",basanite,MMAX,186727,2820.0,base
0001448893,Essent Group Ltd.,essent,ESNT,18745,6351.0,base
0001449349,VIVOS INC,vivos,ADMD,109822,2835.0,base
0001449488,CSI COMPRESSCO LP,csi compressco lp,GSJK,181745,1382.0,crosswalk
0001449792,"PIONEER POWER SOLUTIONS, INC.",pioneer power solutions,PPSI,184133,3612.0,base
0001449794,"Embassy Bancorp, Inc.",embassy bancorp,EMYB,185168,6020.0,base
0001450720,Frontier Diversified Fund,frontier diversified fund,,,,base
0001450722,Frontier Masters Fund,frontier masters fund,,,,base
0001451505,Transocean Ltd.,transocean,RIG,28338,1381.0,base
0001451809,SITIME Corp,sitime,,35794,3674.0,base
0001452857,STEEL PARTNERS HOLDINGS L.P.,steel partners holdings lp,SPNHU,186823,9997.0,base
0001452936,"Pacific Oak Strategic Opportunity REIT, Inc.",pacific oak strategic opportunity reit,,36221,6798.0,base
0001453593,"Xtant Medical Holdings, Inc.",xtant medical holdings,BONE,185193,3842.0,base
0001453687,"Cartesian Therapeutics, Inc.",cartesian therapeutics,,27354,2836.0,base
0001454742,"GOOD GAMING, INC.",good gaming,HDSI,183615,7370.0,base
0001454789,"Astria Therapeutics, Inc.",astria therapeutics,,23980,2836.0,base
0001454938,Outbrain Inc.,outbrain,,,,base
0001455684,"TPI COMPOSITES, INC",tpi composites,,27574,3510.0,base
0001455863,AMERICOLD REALTY TRUST,americold realty trust,,32980,6798.0,base
0001456189,Leatt Corp,leatt,LEAT,164276,3949.0,base
0001456772,OFFICE PROPERTIES INCOME TRUST,office properties income trust,GOV,182701,6798.0,base
0001458412,CROSSFIRST BANKSHARES INC,crossfirst bankshares,,35455,6020.0,crosswalk
0001459200,"Alarm.com Holdings, Inc.",alarmcom holdings,,24135,7370.0,base
0001459417,2U INC,2u,,19881,8200.0,crosswalk
0001459839,"SI-BONE, Inc.",sibone,,34193,3842.0,base
0001460329,"Fluent, Inc.",fluent,IDI,183799,8742.0,base
0001460602,ORGENESIS INC,orgenesis,BOUT,183729,2836.0,crosswalk
0001461219,GRAHAM ALTERNATIVE INVESTMENT FUND I LLC,graham alternative investment fund i,,,,base
0001461237,GRAHAM ALTERNATIVE INVESTMENT FUND II LLC,graham alternative investment fund ii,,,,base
0001462056,"Backblaze, Inc.",backblaze,,,,base
0001462120,"Live Oak Bancshares, Inc.",live oak bancshares,,20299,6020.0,base
0001462223,"Nixxy, Inc.",nixxy,TRLI,35345,7370.0,base
0001462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,altisource portfolio solutions sa,ASPS,183312,6531.0,base
0001463101,"Enphase Energy, Inc.",enphase energy,ENPH,187450,3674.0,base
0001463208,"Transportation & Logistics Systems, Inc.",transportation logistics systems,LRNC,185950,4731.0,base
0001463361,"Unity Biotechnology, Inc.",unity biotechnology,,33317,2836.0,base
0001463913,US Alliance Corp,us alliance,,,,base
0001463972,Vuzix Corp,vuzix,VUZI,184113,3827.0,base
0001464343,Atlanticus Holdings Corp,atlanticus,ATLC,119714,6141.0,base
0001464423,PennyMac Mortgage Investment Trust,pennymac mortgage investment trust,PMT,183324,6798.0,base
0001464790,"B. Riley Financial, Inc.",b riley financial,GAMR,178073,6211.0,base
0001464865,ACCREDITED SOLUTIONS INC,accredited solutions,LSTG,185312,2086.0,crosswalk
0001465128,"STARWOOD PROPERTY TRUST, INC.",starwood property trust,STWD,183388,6798.0,base
0001465470,NaturalShrimp Inc,naturalshrimp,,23082,200.0,base
0001465740,TWO HARBORS INVESTMENT CORP.,two harbors investment,TWO,183780,6798.0,base
0001466026,"Midland States Bancorp, Inc.",midland states bancorp,,187236,6020.0,base
0001466085,"INDEPENDENCE REALTY TRUST, INC.",independence realty trust,IRT,18494,6798.0,base
0001466258,Trane Technologies plc,trane technologies,IR,5959,3585.0,base
0001466593,Otter Tail Corp,otter tail,OTTR,8199,4911.0,base
0001467373,Accenture plc,accenture,ACN,143357,8742.0,base
0001467623,"DROPBOX, INC.",dropbox,,33152,7370.0,base
0001467760,"Apollo Commercial Real Estate Finance, Inc.",apollo commercial real estate finance,ARI,183606,6798.0,base
0001467761,"FiEE, Inc.",fiee,ZMTP,183666,3661.0,base
0001467858,General Motors Co,general motors,GM,5073,3711.0,base
0001468174,Hyatt Hotels Corp,hyatt hotels,H,183366,7011.0,base
0001468327,"Rent the Runway, Inc.",rent the runway,,,,base
0001468328,Addus HomeCare Corp,addus homecare,ADUS,183283,8082.0,base
0001468492,HeartSciences Inc.,heartsciences,,,,base
0001468639,VICAPSYS LIFE SCIENCES INC,vicapsys life sciences,SSGI,32999,2836.0,crosswalk
0001468666,SECUREWORKS CORP,secureworks,,26677,7372.0,crosswalk
0001468748,Kodiak Sciences Inc.,kodiak sciences,,34118,2836.0,base
0001468910,Millburn Multi-Markets Fund L.P.,millburn multimarkets fund lp,,,,base
0001468929,"NEXGEL, INC.",nexgel,,34624,3842.0,base
0001469367,Sunrun Inc.,sunrun,,24905,3620.0,base
0001469443,"Arcadia Biosciences, Inc.",arcadia biosciences,,23098,100.0,base
0001471265,"Northwest Bancshares, Inc.",northwest bancshares,NWBI,30932,6036.0,base
0001471727,"SRx Health Solutions, Inc.",srx health solutions,,184548,2040.0,base
0001471781,GBT Technologies Inc.,gbt technologies,,185115,6200.0,base
0001471824,Teucrium Commodity Trust,teucrium commodity trust,TAGS,,6221.0,base
0001472012,Immunome Inc.,immunome,,37035,2836.0,base
0001472091,PDS Biotechnology Corp,pds biotechnology,,34942,2836.0,base
0001472494,"United States Brent Oil Fund, LP",united states brent oil fund lp,BNO,,6221.0,base
0001472787,First American Financial Corp,first american financial,FAF,184899,6361.0,base
0001473334,"Nova Lifestyle, Inc.",nova lifestyle,STVS,184585,2510.0,base
0001473490,"Global AI, Inc.",global ai,MYCG,,5960.0,base
0001473844,"Stellar Bancorp, Inc.",stellar bancorp,,26270,6020.0,base
0001474098,Pebblebrook Hotel Trust,pebblebrook hotel trust,PEB,183830,6798.0,base
0001474167,Cosmos Health Inc.,cosmos health,PMLT,18874,5122.0,base
0001474432,"Pure Storage, Inc.",pure storage,,25756,3572.0,base
0001474464,New York REIT Liquidating LLC,new york reit liquidating,,20280,6798.0,base
0001474735,GENERAC HOLDINGS INC.,generac,GNRC,183736,3621.0,base
0001474903,"BGSF, INC.",bgsf,,20044,7363.0,base
0001475115,"Eventbrite, Inc.",eventbrite,,34076,7370.0,base
0001475841,National Bank Holdings Corp,national bank,NBHC,190963,6020.0,base
0001475922,"Primerica, Inc.",primerica,PRI,1414,6311.0,base
0001476034,Metropolitan Bank Holding Corp.,metropolitan bank,,32519,6020.0,base
0001476045,Chatham Lodging Trust,chatham lodging trust,CLDT,184688,6798.0,base
0001476150,Terreno Realty Corp,terreno realty,TRNO,183833,6798.0,base
0001476204,"Phillips Edison & Company, Inc.",phillips edison company,,26839,6798.0,base
0001476765,"GOLUB CAPITAL BDC, Inc.",golub capital bdc,GBDC,184689,6797.0,base
0001476840,"Expensify, Inc.",expensify,,,,base
0001476963,"Scorpius Holdings, Inc.",scorpius holdings,HTBX,17910,2836.0,base
0001477009,TREES CORP,trees,PMAP,18616,5990.0,crosswalk
0001477246,S&W SEED CO,sw seed,SANW,184259,100.0,crosswalk
0001477294,Sensata Technologies Holding plc,sensata technologies,ST,183942,3823.0,base
0001477333,"Cloudflare, Inc.",cloudflare,,35604,7370.0,base
0001477449,"Teladoc Health, Inc.",teladoc health,,24249,8090.0,base
0001477720,"Asana, Inc.",asana,,36964,7370.0,base
0001477815,"Sweetgreen, Inc.",sweetgreen,,,,base
0001477845,"Annovis Bio, Inc.",annovis bio,,35416,2836.0,base
0001477960,Catalyst Crew Technologies Corp.,catalyst crew technologies,,,,base
0001478242,IQVIA HOLDINGS INC.,iqvia,Q,17928,8731.0,base
0001478320,Adaptive Biotechnologies Corp,adaptive biotechnologies,,35279,2835.0,base
0001478454,"Eagle Bancorp Montana, Inc.",eagle bancorp montana,EBMT,133764,6020.0,base
0001479094,"STAG Industrial, Inc.",stag industrial,STAG,185339,6798.0,base
0001479247,United States Commodity Index Funds Trust,united states commodity index funds trust,USMI,,6221.0,base
0001479290,REVANCE THERAPEUTICS INC,revance therapeutics,,19471,2836.0,crosswalk
0001479419,"KALA BIO, Inc.",kala bio,,32018,2836.0,base
0001479615,Silence Therapeutics plc,silence therapeutics,,,,base
0001479681,"Nutex Health, Inc.",nutex health,,35824,8060.0,base
0001481028,"SUNHYDROGEN, INC.",sunhydrogen,HYSR,184962,3674.0,base
0001481504,"XERIANT, INC.",xeriant,BANJ,36803,3721.0,base
0001481582,Ryerson Holding Corp,ryerson,,5968,5051.0,base
0001481646,ACCOLADE INC,accolade,,36263,8090.0,crosswalk
0001481792,"Quad/Graphics, Inc.",quadgraphics,QUAD,184748,2750.0,base
0001482430,"KBS Real Estate Investment Trust III, Inc.",kbs real estate investment trust iii,,22560,6798.0,base
0001482512,"Hudson Pacific Properties, Inc.",hudson pacific properties,HPP,185018,6798.0,base
0001482541,CEA Industries Inc.,cea industries,SRNA,186779,3523.0,base
0001482554,"Hartford Creative Group, Inc.",hartford creative group,,194557,7011.0,base
0001482981,"Vita Coco Company, Inc.",vita coco company,,,,base
0001483510,EXPRESS INC,express,EXPR,184323,5600.0,crosswalk
0001483646,"BLACKSTAR ENTERPRISE GROUP, INC.",blackstar enterprise group,,66175,6159.0,base
0001484565,SOLENO THERAPEUTICS INC,soleno therapeutics,,20898,2836.0,base
0001484612,"Outset Medical, Inc.",outset medical,,36885,3845.0,base
0001484769,fuboTV Inc. /FL,fubotv inc fl,,17001,7370.0,base
0001484778,ThredUp Inc.,thredup,,,,base
0001485003,Carisma Therapeutics Inc.,carisma therapeutics,,19458,2836.0,base
0001485029,NEW ASIA HOLDINGS INC,new asia,,177615,7370.0,crosswalk
0001486159,Chord Energy Corp,chord energy,OAS,184442,1311.0,base
0001486957,"BWX Technologies, Inc.",bwx technologies,BWC,185229,3559.0,base
0001487197,BARFRESH FOOD GROUP INC.,barfresh food,BRFH,170535,2030.0,base
0001487428,Horizon Technology Finance Corp,horizon technology finance,HRZN,185821,6797.0,base
0001487712,AIR LEASE CORP,air lease,AL,186278,7359.0,base
0001487718,"AMERICAN BATTERY MATERIALS, INC.",american battery materials,,19533,1400.0,base
0001487798,ECA Marcellus Trust I,eca marcellus trust i,ECT,184602,1311.0,base
0001487918,OFS Capital Corp,ofs capital,OFS,16149,6797.0,base
0001487952,"Vishay Precision Group, Inc.",vishay precision group,VPG,185138,3674.0,base
0001488039,"ATOSSA THERAPEUTICS, INC.",atossa therapeutics,ATOS,185659,2836.0,base
0001488139,"Ameresco, Inc.",ameresco,AMRC,185128,1600.0,base
0001488813,"Customers Bancorp, Inc.",customers bancorp,CUBI,170396,6020.0,base
0001488917,"Electromed, Inc.",electromed,ELMD,185125,3845.0,base
0001489096,"Thermon Group Holdings, Inc.",thermon group holdings,THR,186360,3690.0,base
0001489393,LyondellBasell Industries N.V.,lyondellbasell industries nv,LYB,294524,2820.0,base
0001489874,Golden Growers Cooperative,golden growers cooperative,,20658,700.0,base
0001490161,Sow Good Inc.,sow good,ANFC,185181,2030.0,base
0001490281,"Groupon, Inc.",groupon,GRPN,187363,5960.0,base
0001490349,PhenixFIN Corp,phenixfin,MCC,186279,6797.0,base
0001490873,"ECO SCIENCE SOLUTIONS, INC.",eco science solutions,,,,base
0001490906,"Capitol Federal Financial, Inc.",capitol federal financial,CFFN,119414,6035.0,base
0001490978,"Schrodinger, Inc.",schrodinger,,36051,7372.0,base
0001491419,"LiveOne, Inc.",liveone,,187122,7370.0,base
0001492298,"Sabra Health Care REIT, Inc.",sabra health care reit,SBRA,185618,6798.0,base
0001492422,"Apellis Pharmaceuticals, Inc.",apellis pharmaceuticals,,26359,2836.0,base
0001492674,T2 BIOSYSTEMS INC,t2 biosystems,,21033,2835.0,crosswalk
0001492691,Knight-Swift Transportation Holdings Inc.,knightswift transportation,SWFT,30861,4213.0,base
0001493137,"Lifeloc Technologies, Inc",lifeloc technologies,,187411,3845.0,base
0001493225,"Northfield Bancorp, Inc.",northfield bancorp,NFBK,178834,6035.0,base
0001493594,"MACOM Technology Solutions Holdings, Inc.",macom technology solutions holdings,MTSI,187740,3674.0,base
0001493761,Turtle Beach Corp,turtle beach,PAMT,19602,3577.0,base
0001493976,"Kilroy Realty, L.P.",kilroy realty lp,KRLP,,6798.0,base
0001494259,"CarGurus, Inc.",cargurus,,32541,7370.0,base
0001494413,Two Hands Corp,two hands,,186464,7372.0,base
0001494582,BOSTON OMAHA Corp,boston omaha,,27977,7310.0,base
0001494650,"OptiNose, Inc.",optinose,,32451,2834.0,base
0001494877,"DIGITAL REALTY TRUST, L.P.",digital realty trust lp,,,,base
0001494891,"Sensus Healthcare, Inc.",sensus healthcare,,26908,3845.0,base
0001494904,"Global Indemnity Group, LLC",global indemnity group,GBLI,156384,6331.0,base
0001495231,"IZEA Worldwide, Inc.",izea worldwide,,187357,7370.0,base
0001495240,GLADSTONE LAND Corp,gladstone land,LAND,12081,6798.0,base
0001495320,"Vera Bradley, Inc.",vera bradley,VRA,185195,3100.0,base
0001495584,"Firsthand Technology Value Fund, Inc.",firsthand technology value fund,SVVC,186990,6797.0,base
0001495648,Blackwell 3D Construction Corp.,blackwell 3d construction,BFSO,,1311.0,base
0001495932,"eXp World Holdings, Inc.",exp world holdings,DSETD,18875,6531.0,base
0001496099,New Mountain Finance Corp,new mountain finance,NMFC,185585,6797.0,base
0001496323,"IGM Biosciences, Inc.",igm biosciences,,35639,2836.0,base
0001496443,"Paysign, Inc.",paysign,TPNL,105394,7389.0,base
0001496454,"CNL Healthcare Properties, Inc.",cnl healthcare properties,,22997,6798.0,base
0001496690,"BlueOne Card, Inc.",blueone card,ANSH,185891,7389.0,base
0001497230,"SMC Entertainment, Inc.",smc entertainment,,,,base
0001497253,"VivoSim Labs, INC.",vivosim labs,ONVO,170730,2836.0,base
0001497645,"Summit Hotel Properties, Inc.",summit hotel properties,INN,185396,6798.0,base
0001497649,Graphene & Solar Technologies Ltd,graphene solar technologies,VNGE,33103,1400.0,base
0001497770,"Walker & Dunlop, Inc.",walker dunlop,WD,185370,6162.0,base
0001498067,"CITRINE GLOBAL, CORP.",citrine global,BRDT,,7372.0,base
0001498148,Artificial Intelligence Technology Solutions Inc.,artificial intelligence technology solutions,,34036,7359.0,base
0001498382,"TuHURA Biosciences, Inc./NV",tuhura biosciences incnv,DMPI,17175,2836.0,base
0001498547,"CIM REAL ESTATE FINANCE TRUST, INC.",cim real estate finance trust,,18103,6798.0,base
0001498710,"Spirit Airlines, Inc.",spirit airlines,SAVE,185624,4512.0,base
0001498828,Howard Hughes Corp,howard hughes,HHC,,6798.0,base
0001499275,SANTO MINING CORP.,santo mining,SANP,,1000.0,base
0001499422,RBB Bancorp,rbb bancorp,,12035,6020.0,base
0001499717,STAFFING 360 SOLUTIONS INC,staffing 360 solutions,STAF,190572,7363.0,crosswalk
0001499832,"Townsquare Media, Inc.",townsquare media,,111974,4832.0,base
0001499961,MULLEN AUTOMOTIVE INC.,mullen automotive,NETE,40116,3711.0,base
0001500198,NEUROONE MEDICAL TECHNOLOGIES Corp,neuroone medical technologies,OSEO,32247,3845.0,base
0001500217,"American Assets Trust, Inc.",american assets trust,AAT,185549,6798.0,base
0001500305,SUSTAINABLE PROJS GROUP INC,sustainable projs,,19032,2810.0,crosswalk
0001500375,"Home Federal Bancorp, Inc. of Louisiana",home federal bancorp inc of louisiana,HFBL,162825,6035.0,base
0001500435,"GoPro, Inc.",gopro,,20644,3861.0,base
0001500881,enCore Energy Corp.,encore energy,,,,base
0001501570,"Veritex Holdings, Inc.",veritex holdings,,21633,6020.0,base
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",huntington ingalls industries,HII,186310,3730.0,base
0001501697,"X4 Pharmaceuticals, Inc",x4 pharmaceuticals,,34929,2836.0,base
0001501729,FS Specialty Lending Fund,fs specialty lending fund,,,,base
0001501756,"Adverum Biotechnologies, Inc.",adverum biotechnologies,,21020,2836.0,base
0001501796,"Aura Biosciences, Inc.",aura biosciences,,,,base
0001501989,"CytomX Therapeutics, Inc.",cytomx therapeutics,,26112,2836.0,base
0001502292,"Conifer Holdings, Inc.",conifer holdings,,25105,6331.0,base
0001502557,Kun Peng International Ltd.,kun peng international,MLGT,187264,5961.0,base
0001502966,"Hypha Labs, Inc.",hypha labs,,,,base
0001503274,Quanterix Corp,quanterix,,32792,3845.0,base
0001503658,LiquidValue Development Inc.,liquidvalue development,HMUS,,6500.0,base
0001503707,"NorthStar Healthcare Income, Inc.",northstar healthcare income,,26826,6798.0,base
0001503802,Karyopharm Therapeutics Inc.,karyopharm therapeutics,KPTI,18930,2836.0,base
0001504008,"BankUnited, Inc.",bankunited,BKU,185824,6020.0,base
0001504461,NGL Energy Partners LP,ngl energy partners lp,NGL,186501,5172.0,base
0001504619,PennantPark Floating Rate Capital Ltd.,pennantpark floating rate capital,PFLT,186893,6797.0,base
0001504678,"Loop Industries, Inc.",loop industries,,25332,2821.0,base
0001504776,Warby Parker Inc.,warby parker,,,,base
0001505155,"Upland Software, Inc.",upland software,,22040,7370.0,base
0001505413,VOC Energy Trust,voc energy trust,,186180,1311.0,base
0001505497,"BioRestorative Therapies, Inc.",biorestorative therapies,SCLZ,66042,2836.0,base
0001505512,Regulus Therapeutics Inc.,regulus therapeutics,RGLS,13835,2836.0,base
0001505732,"Bankwell Financial Group, Inc.",bankwell financial group,,160423,6020.0,base
0001505952,"DOMO, INC.",domo,,33603,7370.0,base
0001506251,"Citius Pharmaceuticals, Inc.",citius pharmaceuticals,,21807,2834.0,base
0001506293,"PINTEREST, INC.",pinterest,,35013,7370.0,base
0001506307,"KINDER MORGAN, INC.",kinder morgan,KMI,6310,4923.0,base
0001506492,"Nuwellis, Inc.",nuwellis,SSH,271987,3845.0,base
0001506928,AVINGER INC,avinger,,22704,3841.0,crosswalk
0001506929,"VERDE RESOURCES, INC.",verde resources,,19896,1040.0,base
0001506983,"Glucotrack, Inc.",glucotrack,,17024,3845.0,base
0001507079,"Floor & Decor Holdings, Inc.",floor decor holdings,,22155,5211.0,base
0001507605,"MARA Holdings, Inc.",mara holdings,MARA,4384,7370.0,base
0001507957,Ideal Power Inc.,ideal power,IPWR,18509,3674.0,base
0001508655,"Sixth Street Specialty Lending, Inc.",sixth street specialty lending,,19974,6797.0,base
0001509223,"Moatable, Inc.",moatable,,,,base
0001509261,"Rezolute, Inc.",rezolute,,17651,2836.0,base
0001509470,SURO CAPITAL CORP.,suro capital,GSVC,186993,6797.0,base
