cik,years_present,annual_filing_count,year_2021_present,year_2022_present,year_2023_present,year_2024_present,years_present_count
0001272842,"2021,2022,2023,2024",4,True,True,True,True,4
0001273441,"2021,2022,2023,2024",4,True,True,True,True,4
0001273685,"2021,2022,2023,2024",4,True,True,True,True,4
0001273813,"2021,2022,2023,2024",4,True,True,True,True,4
0001274173,"2021,2022,2023,2024",4,True,True,True,True,4
0001274494,"2021,2022,2023,2024",4,True,True,True,True,4
0001274737,"2021,2022,2023,2024",5,True,True,True,True,4
0001274792,"2021,2022,2023,2024",5,True,True,True,True,4
0001275014,"2021,2022,2023,2024",4,True,True,True,True,4
0001275101,"2021,2022,2023,2024",4,True,True,True,True,4
0001275158,"2021,2022,2023,2024",4,True,True,True,True,4
0001275187,"2021,2022,2023,2024",4,True,True,True,True,4
0001275477,"2021,2022,2023,2024",4,True,True,True,True,4
0001276187,"2021,2022,2023,2024",4,True,True,True,True,4
0001276520,"2021,2022,2023,2024",4,True,True,True,True,4
0001276531,"2021,2022,2023,2024",6,True,True,True,True,4
0001277902,"2021,2022,2023,2024",4,True,True,True,True,4
0001278021,"2021,2022,2023,2024",4,True,True,True,True,4
0001278027,"2021,2022,2023,2024",4,True,True,True,True,4
0001278680,"2021,2022,2023,2024",4,True,True,True,True,4
0001279620,"2021,2022,2023,2024",4,True,True,True,True,4
0001279695,"2021,2022,2023,2024",4,True,True,True,True,4
0001279704,"2021,2022,2023,2024",8,True,True,True,True,4
0001279715,"2021,2022,2023,2024",8,True,True,True,True,4
0001280058,"2021,2022,2023,2024",4,True,True,True,True,4
0001280263,"2021,2022,2023,2024",4,True,True,True,True,4
0001280452,"2021,2022,2023,2024",4,True,True,True,True,4
0001280776,"2021,2022,2023,2024",4,True,True,True,True,4
0001280784,"2021,2022,2023,2024",4,True,True,True,True,4
0001281761,"2021,2022,2023,2024",4,True,True,True,True,4
0001281845,"2021,2022,2023,2024",9,True,True,True,True,4
0001281895,"2021,2022,2023,2024",4,True,True,True,True,4
0001282224,"2021,2022,2023,2024",7,True,True,True,True,4
0001282631,"2021,2022,2023,2024",4,True,True,True,True,4
0001282637,"2021,2022,2023,2024",4,True,True,True,True,4
0001282648,"2021,2022,2023,2024",6,True,True,True,True,4
0001282663,"2021,2022,2023,2024",4,True,True,True,True,4
0001282980,"2021,2022,2023,2024",5,True,True,True,True,4
0001283337,"2021,2022,2023,2024",4,True,True,True,True,4
0001283450,"2021,2022,2023,2024",4,True,True,True,True,4
0001283464,"2021,2022,2023,2024",4,True,True,True,True,4
0001283699,"2021,2022,2023,2024",4,True,True,True,True,4
0001284143,"2021,2022,2023,2024",4,True,True,True,True,4
0001284454,"2021,2022,2023,2024",4,True,True,True,True,4
0001284812,"2021,2022,2023,2024",4,True,True,True,True,4
0001285550,"2021,2022,2023,2024",4,True,True,True,True,4
0001285785,"2021,2022,2023,2024",4,True,True,True,True,4
0001285819,"2021,2022,2023,2024",5,True,True,True,True,4
0001286043,"2021,2022,2023,2024",4,True,True,True,True,4
0001286405,"2021,2022,2023,2024",4,True,True,True,True,4
0001286613,"2021,2022,2023,2024",4,True,True,True,True,4
0001286681,"2021,2022,2023,2024",4,True,True,True,True,4
0001287032,"2021,2022,2023,2024",6,True,True,True,True,4
0001287213,"2021,2022,2023,2024",4,True,True,True,True,4
0001287750,"2021,2022,2023,2024",7,True,True,True,True,4
0001287865,"2021,2022,2023,2024",5,True,True,True,True,4
0001288403,"2021,2022,2023,2024",4,True,True,True,True,4
0001288469,"2021,2022,2023,2024",4,True,True,True,True,4
0001288750,"2021,2022,2023,2024",7,True,True,True,True,4
0001288847,"2021,2022,2023,2024",4,True,True,True,True,4
0001288855,"2021,2022,2023,2024",5,True,True,True,True,4
0001289237,"2021,2022,2023,2024",4,True,True,True,True,4
0001289308,"2021,2022,2023,2024",4,True,True,True,True,4
0001289340,"2021,2022,2023,2024",4,True,True,True,True,4
0001289419,"2021,2022,2023,2024",4,True,True,True,True,4
0001289460,"2021,2022,2023,2024",4,True,True,True,True,4
0001289490,"2021,2022,2023,2024",4,True,True,True,True,4
0001289636,"2021,2022,2023,2024",4,True,True,True,True,4
0001289848,"2021,2022,2023,2024",4,True,True,True,True,4
0001289850,"2021,2022,2023,2024",4,True,True,True,True,4
0001289945,"2021,2022,2023,2024",5,True,True,True,True,4
0001290476,"2021,2022,2023,2024",4,True,True,True,True,4
0001290658,"2021,2022,2023,2024",4,True,True,True,True,4
0001290677,"2021,2022,2023,2024",4,True,True,True,True,4
0001290900,"2021,2022,2023,2024",4,True,True,True,True,4
0001293234,"2021,2022,2023,2024",4,True,True,True,True,4
0001293282,"2021,2022,2023,2024",4,True,True,True,True,4
0001293818,"2021,2022,2023,2024",4,True,True,True,True,4
0001293971,"2021,2022,2023,2024",4,True,True,True,True,4
0001294133,"2021,2022,2023,2024",4,True,True,True,True,4
0001294808,"2021,2022,2023,2024",4,True,True,True,True,4
0001295401,"2021,2022,2023,2024",4,True,True,True,True,4
0001295810,"2021,2022,2023,2024",4,True,True,True,True,4
0001295947,"2021,2022,2023,2024",4,True,True,True,True,4
0001296445,"2021,2022,2023,2024",4,True,True,True,True,4
0001296884,"2021,2022,2023,2024",4,True,True,True,True,4
0001297184,"2021,2022,2023,2024",4,True,True,True,True,4
0001297341,"2021,2022,2023,2024",4,True,True,True,True,4
0001297937,"2021,2022,2023,2024",4,True,True,True,True,4
0001297989,"2021,2022,2023,2024",4,True,True,True,True,4
0001297996,"2021,2022,2023,2024",4,True,True,True,True,4
0001298675,"2021,2022,2023,2024",4,True,True,True,True,4
0001298946,"2021,2022,2023,2024",4,True,True,True,True,4
0001299130,"2021,2022,2023,2024",4,True,True,True,True,4
0001299709,"2021,2022,2023,2024",4,True,True,True,True,4
0001299969,"2021,2022,2023,2024",5,True,True,True,True,4
0001300485,"2021,2022,2023,2024",4,True,True,True,True,4
0001300514,"2021,2022,2023,2024",4,True,True,True,True,4
0001300734,"2021,2022,2023,2024",5,True,True,True,True,4
0001301236,"2021,2022,2023,2024",4,True,True,True,True,4
0001301787,"2021,2022,2023,2024",4,True,True,True,True,4
0001301991,"2021,2022,2023,2024",9,True,True,True,True,4
0001302028,"2021,2022,2023,2024",4,True,True,True,True,4
0001302215,"2021,2022,2023,2024",4,True,True,True,True,4
0001303942,"2021,2022,2023,2024",5,True,True,True,True,4
0001304161,"2021,2022,2023,2024",8,True,True,True,True,4
0001304280,"2021,2022,2023,2024",8,True,True,True,True,4
0001304409,"2021,2022,2023,2024",5,True,True,True,True,4
0001304421,"2021,2022,2023,2024",4,True,True,True,True,4
0001304492,"2021,2022,2023,2024",4,True,True,True,True,4
0001305168,"2021,2022,2023,2024",4,True,True,True,True,4
0001305253,"2021,2022,2023,2024",5,True,True,True,True,4
0001306830,"2021,2022,2023,2024",4,True,True,True,True,4
0001307579,"2021,2022,2023,2024",6,True,True,True,True,4
0001307748,"2021,2022,2023,2024",4,True,True,True,True,4
0001307954,"2021,2022,2023,2024",4,True,True,True,True,4
0001308027,"2021,2022,2023,2024",4,True,True,True,True,4
0001308208,"2021,2022,2023,2024",4,True,True,True,True,4
0001308547,"2021,2022,2023,2024",4,True,True,True,True,4
0001309082,"2021,2022,2023,2024",8,True,True,True,True,4
0001309108,"2021,2022,2023,2024",4,True,True,True,True,4
0001309402,"2021,2022,2023,2024",4,True,True,True,True,4
0001310383,"2021,2022,2023,2024",5,True,True,True,True,4
0001310488,"2021,2022,2023,2024",4,True,True,True,True,4
0001310527,"2021,2022,2023,2024",4,True,True,True,True,4
0001310630,"2021,2022,2023,2024",5,True,True,True,True,4
0001311370,"2021,2022,2023,2024",4,True,True,True,True,4
0001311673,"2021,2022,2023,2024",4,True,True,True,True,4
0001313275,"2021,2022,2023,2024",4,True,True,True,True,4
0001313536,"2021,2022,2023,2024",4,True,True,True,True,4
0001314052,"2021,2022,2023,2024",5,True,True,True,True,4
0001314102,"2021,2022,2023,2024",5,True,True,True,True,4
0001314152,"2021,2022,2023,2024",4,True,True,True,True,4
0001314196,"2021,2022,2023,2024",4,True,True,True,True,4
0001314727,"2021,2022,2023,2024",4,True,True,True,True,4
0001315061,"2021,2022,2023,2024",4,True,True,True,True,4
0001315257,"2021,2022,2023,2024",4,True,True,True,True,4
0001315399,"2021,2022,2023,2024",4,True,True,True,True,4
0001316517,"2021,2022,2023,2024",5,True,True,True,True,4
0001316835,"2021,2022,2023,2024",5,True,True,True,True,4
0001316944,"2021,2022,2023,2024",4,True,True,True,True,4
0001317630,"2021,2022,2023,2024",4,True,True,True,True,4
0001317945,"2021,2022,2023,2024",4,True,True,True,True,4
0001318008,"2021,2022,2023,2024",4,True,True,True,True,4
0001318220,"2021,2022,2023,2024",4,True,True,True,True,4
0001318484,"2021,2022,2023,2024",4,True,True,True,True,4
0001318568,"2021,2022,2023,2024",4,True,True,True,True,4
0001318605,"2021,2022,2023,2024",6,True,True,True,True,4
0001318742,"2021,2022,2023,2024",4,True,True,True,True,4
0001319161,"2021,2022,2023,2024",4,True,True,True,True,4
0001319229,"2021,2022,2023,2024",4,True,True,True,True,4
0001319643,"2021,2022,2023,2024",4,True,True,True,True,4
0001319947,"2021,2022,2023,2024",4,True,True,True,True,4
0001320350,"2021,2022,2023,2024",4,True,True,True,True,4
0001320414,"2021,2022,2023,2024",4,True,True,True,True,4
0001320461,"2021,2022,2023,2024",4,True,True,True,True,4
0001320695,"2021,2022,2023,2024",4,True,True,True,True,4
0001320760,"2021,2022,2023,2024",4,True,True,True,True,4
0001320854,"2021,2022,2023,2024",4,True,True,True,True,4
0001321655,"2021,2022,2023,2024",4,True,True,True,True,4
0001321732,"2021,2022,2023,2024",4,True,True,True,True,4
0001321741,"2021,2022,2023,2024",4,True,True,True,True,4
0001321828,"2021,2022,2023,2024",4,True,True,True,True,4
0001321834,"2021,2022,2023,2024",4,True,True,True,True,4
0001322439,"2021,2022,2023,2024",5,True,True,True,True,4
0001323468,"2021,2022,2023,2024",4,True,True,True,True,4
0001323885,"2021,2022,2023,2024",4,True,True,True,True,4
0001324404,"2021,2022,2023,2024",4,True,True,True,True,4
0001324424,"2021,2022,2023,2024",4,True,True,True,True,4
0001324948,"2021,2022,2023,2024",5,True,True,True,True,4
0001325618,"2021,2022,2023,2024",4,True,True,True,True,4
0001325670,"2021,2022,2023,2024",5,True,True,True,True,4
0001325676,"2021,2022,2023,2024",4,True,True,True,True,4
0001325702,"2021,2022,2023,2024",5,True,True,True,True,4
0001325814,"2021,2022,2023,2024",4,True,True,True,True,4
0001325878,"2021,2022,2023,2024",5,True,True,True,True,4
0001325964,"2021,2022,2023,2024",4,True,True,True,True,4
0001326003,"2021,2022,2023,2024",4,True,True,True,True,4
0001326110,"2021,2022,2023,2024",4,True,True,True,True,4
0001326141,"2021,2022,2023,2024",4,True,True,True,True,4
0001326160,"2021,2022,2023,2024",4,True,True,True,True,4
0001326190,"2021,2022,2023,2024",4,True,True,True,True,4
0001326200,"2021,2022,2023,2024",4,True,True,True,True,4
0001326205,"2021,2022,2023,2024",4,True,True,True,True,4
0001326380,"2021,2022,2023,2024",5,True,True,True,True,4
0001326706,"2021,2022,2023,2024",7,True,True,True,True,4
0001326732,"2021,2022,2023,2024",4,True,True,True,True,4
0001326771,"2021,2022,2023,2024",4,True,True,True,True,4
0001326801,"2021,2022,2023,2024",4,True,True,True,True,4
0001327068,"2021,2022,2023,2024",4,True,True,True,True,4
0001327273,"2021,2022,2023,2024",4,True,True,True,True,4
0001327318,"2021,2022,2023,2024",4,True,True,True,True,4
0001327567,"2021,2022,2023,2024",4,True,True,True,True,4
0001327607,"2021,2022,2023,2024",4,True,True,True,True,4
0001327688,"2021,2022,2023,2024",4,True,True,True,True,4
0001327811,"2021,2022,2023,2024",4,True,True,True,True,4
0001327978,"2021,2022,2023,2024",5,True,True,True,True,4
0001328237,"2021,2022,2023,2024",4,True,True,True,True,4
0001328581,"2021,2022,2023,2024",4,True,True,True,True,4
0001328598,"2021,2022,2023,2024",4,True,True,True,True,4
0001328792,"2021,2022,2023,2024",4,True,True,True,True,4
0001328989,"2021,2022,2023,2024",4,True,True,True,True,4
0001329606,"2021,2022,2023,2024",7,True,True,True,True,4
0001329842,"2021,2022,2023,2024",5,True,True,True,True,4
0001330399,"2021,2022,2023,2024",4,True,True,True,True,4
0001330568,"2021,2022,2023,2024",4,True,True,True,True,4
0001331451,"2021,2022,2023,2024",4,True,True,True,True,4
0001331463,"2021,2022,2023,2024",4,True,True,True,True,4
0001331465,"2021,2022,2023,2024",5,True,True,True,True,4
0001331520,"2021,2022,2023,2024",4,True,True,True,True,4
0001331612,"2021,2022,2023,2024",7,True,True,True,True,4
0001331754,"2021,2022,2023,2024",4,True,True,True,True,4
0001331757,"2021,2022,2023,2024",4,True,True,True,True,4
0001331875,"2021,2022,2023,2024",5,True,True,True,True,4
0001332174,"2021,2022,2023,2024",4,True,True,True,True,4
0001332349,"2021,2022,2023,2024",4,True,True,True,True,4
0001332551,"2021,2022,2023,2024",4,True,True,True,True,4
0001333274,"2021,2022,2023,2024",4,True,True,True,True,4
0001333493,"2021,2022,2023,2024",5,True,True,True,True,4
0001333822,"2021,2022,2023,2024",4,True,True,True,True,4
0001333986,"2021,2022,2023,2024",4,True,True,True,True,4
0001334036,"2021,2022,2023,2024",4,True,True,True,True,4
0001334325,"2021,2022,2023,2024",4,True,True,True,True,4
0001334933,"2021,2022,2023,2024",6,True,True,True,True,4
0001334978,"2021,2022,2023,2024",4,True,True,True,True,4
0001335105,"2021,2022,2023,2024",4,True,True,True,True,4
0001335112,"2021,2022,2023,2024",5,True,True,True,True,4
0001335258,"2021,2022,2023,2024",4,True,True,True,True,4
0001336047,"2021,2022,2023,2024",4,True,True,True,True,4
0001336917,"2021,2022,2023,2024",4,True,True,True,True,4
0001336920,"2021,2022,2023,2024",4,True,True,True,True,4
0001337013,"2021,2022,2023,2024",4,True,True,True,True,4
0001337068,"2021,2022,2023,2024",4,True,True,True,True,4
0001337298,"2021,2022,2023,2024",5,True,True,True,True,4
0001337619,"2021,2022,2023,2024",4,True,True,True,True,4
0001338474,"2021,2022,2023,2024",4,True,True,True,True,4
0001338749,"2021,2022,2023,2024",4,True,True,True,True,4
0001338929,"2021,2022,2023,2024",6,True,True,True,True,4
0001339605,"2021,2022,2023,2024",4,True,True,True,True,4
0001339920,"2021,2022,2023,2024",4,True,True,True,True,4
0001339970,"2021,2022,2023,2024",4,True,True,True,True,4
0001340122,"2021,2022,2023,2024",4,True,True,True,True,4
0001340476,"2021,2022,2023,2024",4,True,True,True,True,4
0001340909,"2021,2022,2023,2024",4,True,True,True,True,4
0001341235,"2021,2022,2023,2024",5,True,True,True,True,4
0001341317,"2021,2022,2023,2024",4,True,True,True,True,4
0001341318,"2021,2022,2023,2024",4,True,True,True,True,4
0001341439,"2021,2022,2023,2024",4,True,True,True,True,4
0001341766,"2021,2022,2023,2024",6,True,True,True,True,4
0001342219,"2021,2022,2023,2024",5,True,True,True,True,4
0001342423,"2021,2022,2023,2024",5,True,True,True,True,4
0001342936,"2021,2022,2023,2024",6,True,True,True,True,4
0001342958,"2021,2022,2023,2024",5,True,True,True,True,4
0001343009,"2021,2022,2023,2024",4,True,True,True,True,4
0001343491,"2021,2022,2023,2024",4,True,True,True,True,4
0001345016,"2021,2022,2023,2024",4,True,True,True,True,4
0001345122,"2021,2022,2023,2024",4,True,True,True,True,4
0001345126,"2021,2022,2023,2024",4,True,True,True,True,4
0001346022,"2021,2022,2023,2024",6,True,True,True,True,4
0001346655,"2021,2022,2023,2024",5,True,True,True,True,4
0001346830,"2021,2022,2023,2024",4,True,True,True,True,4
0001347178,"2021,2022,2023,2024",4,True,True,True,True,4
0001347652,"2021,2022,2023,2024",5,True,True,True,True,4
0001347858,"2021,2022,2023,2024",5,True,True,True,True,4
0001348362,"2021,2022,2023,2024",5,True,True,True,True,4
0001348911,"2021,2022,2023,2024",4,True,True,True,True,4
0001348952,"2021,2022,2023,2024",4,True,True,True,True,4
0001349436,"2021,2022,2023,2024",6,True,True,True,True,4
0001349577,"2021,2022,2023,2024",4,True,True,True,True,4
0001350102,"2021,2022,2023,2024",5,True,True,True,True,4
0001350156,"2021,2022,2023,2024",4,True,True,True,True,4
0001350593,"2021,2022,2023,2024",4,True,True,True,True,4
0001350653,"2021,2022,2023,2024",4,True,True,True,True,4
0001351636,"2021,2022,2023,2024",4,True,True,True,True,4
0001352010,"2021,2022,2023,2024",4,True,True,True,True,4
0001352190,"2021,2022,2023,2024",4,True,True,True,True,4
0001352952,"2021,2022,2023,2024",5,True,True,True,True,4
0001353226,"2021,2022,2023,2024",4,True,True,True,True,4
0001353611,"2021,2022,2023,2024",4,True,True,True,True,4
0001353612,"2021,2022,2023,2024",4,True,True,True,True,4
0001353613,"2021,2022,2023,2024",4,True,True,True,True,4
0001353614,"2021,2022,2023,2024",4,True,True,True,True,4
0001353615,"2021,2022,2023,2024",4,True,True,True,True,4
0001354327,"2021,2022,2023,2024",5,True,True,True,True,4
0001354866,"2021,2022,2023,2024",6,True,True,True,True,4
0001355001,"2021,2022,2023,2024",4,True,True,True,True,4
0001355096,"2021,2022,2023,2024",4,True,True,True,True,4
0001355790,"2021,2022,2023,2024",4,True,True,True,True,4
0001355839,"2021,2022,2023,2024",4,True,True,True,True,4
0001355848,"2021,2022,2023,2024",4,True,True,True,True,4
0001356090,"2021,2022,2023,2024",5,True,True,True,True,4
0001356093,"2021,2022,2023,2024",5,True,True,True,True,4
0001356284,"2021,2022,2023,2024",4,True,True,True,True,4
0001356576,"2021,2022,2023,2024",4,True,True,True,True,4
0001357459,"2021,2022,2023,2024",4,True,True,True,True,4
0001357615,"2021,2022,2023,2024",4,True,True,True,True,4
0001357660,"2021,2022,2023,2024",4,True,True,True,True,4
0001357874,"2021,2022,2023,2024",4,True,True,True,True,4
0001357878,"2021,2022,2023,2024",4,True,True,True,True,4
0001357971,"2021,2022,2023,2024",6,True,True,True,True,4
0001358190,"2021,2022,2023,2024",5,True,True,True,True,4
0001358633,"2021,2022,2023,2024",5,True,True,True,True,4
0001359841,"2021,2022,2023,2024",4,True,True,True,True,4
0001359931,"2021,2022,2023,2024",4,True,True,True,True,4
0001360214,"2021,2022,2023,2024",4,True,True,True,True,4
0001360442,"2021,2022,2023,2024",5,True,True,True,True,4
0001360565,"2021,2022,2023,2024",5,True,True,True,True,4
0001360604,"2021,2022,2023,2024",5,True,True,True,True,4
0001360901,"2021,2022,2023,2024",4,True,True,True,True,4
0001361113,"2021,2022,2023,2024",4,True,True,True,True,4
0001361538,"2021,2022,2023,2024",4,True,True,True,True,4
0001361658,"2021,2022,2023,2024",4,True,True,True,True,4
0001362004,"2021,2022,2023,2024",5,True,True,True,True,4
0001362190,"2021,2022,2023,2024",4,True,True,True,True,4
0001362468,"2021,2022,2023,2024",5,True,True,True,True,4
0001362988,"2021,2022,2023,2024",4,True,True,True,True,4
0001363829,"2021,2022,2023,2024",5,True,True,True,True,4
0001364250,"2021,2022,2023,2024",4,True,True,True,True,4
0001364397,"2021,2022,2023,2024",4,True,True,True,True,4
0001364479,"2021,2022,2023,2024",4,True,True,True,True,4
0001364742,"2021,2022,2023,2024",4,True,True,True,True,4
0001364885,"2021,2022,2023,2024",4,True,True,True,True,4
0001364954,"2021,2022,2023,2024",4,True,True,True,True,4
0001365135,"2021,2022,2023,2024",4,True,True,True,True,4
0001366561,"2021,2022,2023,2024",5,True,True,True,True,4
0001366868,"2021,2022,2023,2024",5,True,True,True,True,4
0001367083,"2021,2022,2023,2024",4,True,True,True,True,4
0001367306,"2021,2022,2023,2024",26,True,True,True,True,4
0001367644,"2021,2022,2023,2024",5,True,True,True,True,4
0001367859,"2021,2022,2023,2024",4,True,True,True,True,4
0001368265,"2021,2022,2023,2024",5,True,True,True,True,4
0001368365,"2021,2022,2023,2024",7,True,True,True,True,4
0001368458,"2021,2022,2023,2024",5,True,True,True,True,4
0001368514,"2021,2022,2023,2024",4,True,True,True,True,4
0001368622,"2021,2022,2023,2024",5,True,True,True,True,4
0001368757,"2021,2022,2023,2024",4,True,True,True,True,4
0001369290,"2021,2022,2023,2024",4,True,True,True,True,4
0001369568,"2021,2022,2023,2024",7,True,True,True,True,4
0001370053,"2021,2022,2023,2024",4,True,True,True,True,4
0001370450,"2021,2022,2023,2024",5,True,True,True,True,4
0001370637,"2021,2022,2023,2024",4,True,True,True,True,4
0001370755,"2021,2022,2023,2024",5,True,True,True,True,4
0001370946,"2021,2022,2023,2024",4,True,True,True,True,4
0001371128,"2021,2022,2023,2024",5,True,True,True,True,4
0001371285,"2021,2022,2023,2024",4,True,True,True,True,4
0001371451,"2021,2022,2023,2024",4,True,True,True,True,4
0001371489,"2021,2022,2023,2024",4,True,True,True,True,4
0001371571,"2021,2022,2023,2024",8,True,True,True,True,4
0001371782,"2021,2022,2023,2024",4,True,True,True,True,4
0001372020,"2021,2022,2023,2024",4,True,True,True,True,4
0001372299,"2021,2022,2023,2024",5,True,True,True,True,4
0001372514,"2021,2022,2023,2024",5,True,True,True,True,4
0001372612,"2021,2022,2023,2024",5,True,True,True,True,4
0001372807,"2021,2022,2023,2024",4,True,True,True,True,4
0001373670,"2021,2022,2023,2024",4,True,True,True,True,4
0001373715,"2021,2022,2023,2024",4,True,True,True,True,4
0001374310,"2021,2022,2023,2024",4,True,True,True,True,4
0001374328,"2021,2022,2023,2024",7,True,True,True,True,4
0001374567,"2021,2022,2023,2024",6,True,True,True,True,4
0001374690,"2021,2022,2023,2024",4,True,True,True,True,4
0001375195,"2021,2022,2023,2024",4,True,True,True,True,4
0001375205,"2021,2022,2023,2024",6,True,True,True,True,4
0001375348,"2021,2022,2023,2024",5,True,True,True,True,4
0001375793,"2021,2022,2023,2024",4,True,True,True,True,4
0001376139,"2021,2022,2023,2024",4,True,True,True,True,4
0001376227,"2021,2022,2023,2024",4,True,True,True,True,4
0001376231,"2021,2022,2023,2024",4,True,True,True,True,4
0001376321,"2021,2022,2023,2024",4,True,True,True,True,4
0001376339,"2021,2022,2023,2024",5,True,True,True,True,4
0001376793,"2021,2022,2023,2024",5,True,True,True,True,4
0001376804,"2021,2022,2023,2024",4,True,True,True,True,4
0001376986,"2021,2022,2023,2024",4,True,True,True,True,4
0001377121,"2021,2022,2023,2024",4,True,True,True,True,4
0001377149,"2021,2022,2023,2024",6,True,True,True,True,4
0001377178,"2021,2022,2023,2024",4,True,True,True,True,4
0001377630,"2021,2022,2023,2024",4,True,True,True,True,4
0001377789,"2021,2022,2023,2024",4,True,True,True,True,4
0001377936,"2021,2022,2023,2024",4,True,True,True,True,4
0001378140,"2021,2022,2023,2024",8,True,True,True,True,4
0001378590,"2021,2022,2023,2024",4,True,True,True,True,4
0001378950,"2021,2022,2023,2024",4,True,True,True,True,4
0001378992,"2021,2022,2023,2024",4,True,True,True,True,4
0001379006,"2021,2022,2023,2024",4,True,True,True,True,4
0001379041,"2021,2022,2023,2024",4,True,True,True,True,4
0001379785,"2021,2022,2023,2024",4,True,True,True,True,4
0001381197,"2021,2022,2023,2024",4,True,True,True,True,4
0001381531,"2021,2022,2023,2024",5,True,True,True,True,4
0001381668,"2021,2022,2023,2024",4,True,True,True,True,4
0001381871,"2021,2022,2023,2024",5,True,True,True,True,4
0001382101,"2021,2022,2023,2024",4,True,True,True,True,4
0001382230,"2021,2022,2023,2024",4,True,True,True,True,4
0001382574,"2021,2022,2023,2024",7,True,True,True,True,4
0001382821,"2021,2022,2023,2024",4,True,True,True,True,4
0001383057,"2021,2022,2023,2024",4,True,True,True,True,4
0001383058,"2021,2022,2023,2024",4,True,True,True,True,4
0001383062,"2021,2022,2023,2024",4,True,True,True,True,4
0001383082,"2021,2022,2023,2024",4,True,True,True,True,4
0001383084,"2021,2022,2023,2024",4,True,True,True,True,4
0001383094,"2021,2022,2023,2024",110,True,True,True,True,4
0001383149,"2021,2022,2023,2024",4,True,True,True,True,4
0001383151,"2021,2022,2023,2024",4,True,True,True,True,4
0001383312,"2021,2022,2023,2024",4,True,True,True,True,4
0001383414,"2021,2022,2023,2024",7,True,True,True,True,4
0001383650,"2021,2022,2023,2024",4,True,True,True,True,4
0001384101,"2021,2022,2023,2024",4,True,True,True,True,4
0001384195,"2021,2022,2023,2024",5,True,True,True,True,4
0001384905,"2021,2022,2023,2024",6,True,True,True,True,4
0001385157,"2021,2022,2023,2024",4,True,True,True,True,4
0001385280,"2021,2022,2023,2024",4,True,True,True,True,4
0001385613,"2021,2022,2023,2024",4,True,True,True,True,4
0001385662,"2021,2022,2023,2024",4,True,True,True,True,4
0001385818,"2021,2022,2023,2024",5,True,True,True,True,4
0001385849,"2021,2022,2023,2024",8,True,True,True,True,4
0001386278,"2021,2022,2023,2024",4,True,True,True,True,4
0001386301,"2021,2022,2023,2024",4,True,True,True,True,4
0001386570,"2021,2022,2023,2024",4,True,True,True,True,4
0001387061,"2021,2022,2023,2024",4,True,True,True,True,4
0001387467,"2021,2022,2023,2024",4,True,True,True,True,4
0001388320,"2021,2022,2023,2024",4,True,True,True,True,4
0001388658,"2021,2022,2023,2024",5,True,True,True,True,4
0001389002,"2021,2022,2023,2024",5,True,True,True,True,4
0001389050,"2021,2022,2023,2024",5,True,True,True,True,4
0001389122,"2021,2022,2023,2024",5,True,True,True,True,4
0001389123,"2021,2022,2023,2024",5,True,True,True,True,4
0001389124,"2021,2022,2023,2024",5,True,True,True,True,4
0001389125,"2021,2022,2023,2024",5,True,True,True,True,4
0001389128,"2021,2022,2023,2024",5,True,True,True,True,4
0001389170,"2021,2022,2023,2024",4,True,True,True,True,4
0001389518,"2021,2022,2023,2024",4,True,True,True,True,4
0001389545,"2021,2022,2023,2024",6,True,True,True,True,4
0001390478,"2021,2022,2023,2024",4,True,True,True,True,4
0001390777,"2021,2022,2023,2024",4,True,True,True,True,4
0001391135,"2021,2022,2023,2024",4,True,True,True,True,4
0001391933,"2021,2022,2023,2024",4,True,True,True,True,4
0001392380,"2021,2022,2023,2024",4,True,True,True,True,4
0001392449,"2021,2022,2023,2024",4,True,True,True,True,4
0001392545,"2021,2022,2023,2024",5,True,True,True,True,4
0001392694,"2021,2022,2023,2024",4,True,True,True,True,4
0001392972,"2021,2022,2023,2024",4,True,True,True,True,4
0001393052,"2021,2022,2023,2024",4,True,True,True,True,4
0001393311,"2021,2022,2023,2024",4,True,True,True,True,4
0001393434,"2021,2022,2023,2024",4,True,True,True,True,4
0001393584,"2021,2022,2023,2024",5,True,True,True,True,4
0001393612,"2021,2022,2023,2024",5,True,True,True,True,4
0001393726,"2021,2022,2023,2024",4,True,True,True,True,4
0001393772,"2021,2022,2023,2024",4,True,True,True,True,4
0001393781,"2021,2022,2023,2024",6,True,True,True,True,4
0001393818,"2021,2022,2023,2024",4,True,True,True,True,4
0001393883,"2021,2022,2023,2024",4,True,True,True,True,4
0001394056,"2021,2022,2023,2024",4,True,True,True,True,4
0001394108,"2021,2022,2023,2024",6,True,True,True,True,4
0001394319,"2021,2022,2023,2024",4,True,True,True,True,4
0001395585,"2021,2022,2023,2024",5,True,True,True,True,4
0001395937,"2021,2022,2023,2024",5,True,True,True,True,4
0001395942,"2021,2022,2023,2024",4,True,True,True,True,4
0001396009,"2021,2022,2023,2024",4,True,True,True,True,4
0001396033,"2021,2022,2023,2024",5,True,True,True,True,4
0001396440,"2021,2022,2023,2024",4,True,True,True,True,4
0001396536,"2021,2022,2023,2024",4,True,True,True,True,4
0001396814,"2021,2022,2023,2024",4,True,True,True,True,4
0001396878,"2021,2022,2023,2024",4,True,True,True,True,4
0001397016,"2021,2022,2023,2024",5,True,True,True,True,4
0001397047,"2021,2022,2023,2024",7,True,True,True,True,4
0001397187,"2021,2022,2023,2024",4,True,True,True,True,4
0001397702,"2021,2022,2023,2024",4,True,True,True,True,4
