batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,label,is_uncertain,uncertainty_note,source_input_path,label_source,assistive_present
labeling_batch_v2,e9d961a8139407af,20260311,quarter_diversity_fill,62b2dd501919e2b7,92ea65f1eacdf002,"For example, we use a combination of statistical methods leveraging machine learning and artificial intelligence algorithms in connection with our underwriting and risk processes to review certain key alternative asset valuations, investment information, and limited partnership agreement terms (e.g., net asset values, net asset value as of dates, commitment periods, permitted investments and expenses).",for example we use a combination of statistical methods leveraging machine learning and artificial intelligence algorithms in connection with our underwriting and risk processes to review certain key alternative asset valuations investment information and limited partnership agreement terms e g net asset values net asset value as of dates commitment periods permitted investments and expenses,2024/QTR3/20240709_10-K_edgar_data_1775734_0001775734-24-000029.txt,2024,3,10-K,1775734,1,expansion_2024_batch_03,34c9f0c4b50f00dd,active_2021_2024,54,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_1_business,,,,,,Actionable,high,States current use of ML/AI in underwriting and risk processes — a present factual capability.,gpt-5-mini,2026-03-14T02:04:05.780048+00:00,fe8a8983e4ac1d9cf67b6fb6b74f5dbd783a454f2eeac4011d70fbac6290dddd,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v2,04d98e671b190930,20260311,quarter_diversity_fill,0fddc829f60dd6b8,067e8b992f07b8a2,"Additionally, Mr. Bordes currently serves as a director for (i) Logiq, Inc. (OTC: LGIQ), a U.S.-based advertising technology company and significant stockholder of the Company, (ii) GoLogiq, Inc. (OTC: GOLQ), a U.S.-based global provider of fintech and consumer data analytics, (iii) Beasley Broadcast Group (Nasdaq: BBGI), a public media and digital broadcast company providing music, news, sports information and entertainment to over 19 million listeners from 63 stations across the U.S., (iv) Kubient (Nasdaq: KBNT), a cloud advertising platform, where he previously served as its CEO and led the company's IPO and listing on NASDAQ, and (v) Fraud.net, a leading AI powered collective intelligence fraud prevention, risk mitigation cloud infrastructure platform for the real-time economy.",additionally mr bordes currently serves as a director for i logiq inc otc lgiq a u s based advertising technology company and significant stockholder of the company ii gologiq inc otc golq a u s based global provider of fintech and consumer data analytics iii beasley broadcast group nasdaq bbgi a public media and digital broadcast company providing music news sports information and entertainment to over 19 million listeners from 63 stations across the u s iv kubient nasdaq kbnt a cloud advertising platform where he previously served as its ceo and led the company s ipo and listing on nasdaq and v fraud net a leading ai powered collective intelligence fraud prevention risk mitigation cloud infrastructure platform for the real time economy,2024/QTR3/20240710_10-K_edgar_data_1854583_0001213900-24-060521.txt,2024,3,10-K,1854583,6,expansion_2024_batch_04,0b63cef1b2069235,active_2021_2024,115,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_1a_risk_factors,,,,,,Actionable,high,Firm-specific current roles and description of Fraud.net as an AI-powered platform are present factual claims.,gpt-5-mini,2026-03-14T02:04:07.753557+00:00,293cd2c3b7c18fa1a4a282c2a90ff7935466e4648167075a53aea68176e2adbb,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v2,be8e0961c2afb913,20260311,quarter_diversity_fill,09188a18503f6509,fa38856276b61c4d,"Ms. Katz is an experienced attorney, former elected official, and former technology company executive, specializing in blockchain FinTech, as well as corporate, cybersecurity, and the developing areas of generative AI and Web3 law.",ms katz is an experienced attorney former elected official and former technology company executive specializing in blockchain fintech as well as corporate cybersecurity and the developing areas of generative ai and web3 law,2024/QTR3/20240711_10-K_edgar_data_1811999_0001096906-24-001512.txt,2024,3,10-K,1811999,1,expansion_2024_batch_03,d3e9efe9d4cbf16d,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_7_mda,,,,,,Actionable,high,Claims a present expertise/role in generative AI and related legal areas — factual biographical capability.,gpt-5-mini,2026-03-14T02:04:10.385399+00:00,3b96fcd9cff3237631787be99086a897eef37f70278fc9a50b6b75ba8207149f,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,98d4d4d8518e4af0,20260312,quarter_diversity_fill,85f04cee619d3317,7edb9df3f92123db,"Moreover, we expect our expenses to increase significantly in connection with our ongoing activities, including the continuing increase in our technological capabilities with respect to IoT, machine learning, and artificial intelligence.",moreover we expect our expenses to increase significantly in connection with our ongoing activities including the continuing increase in our technological capabilities with respect to iot machine learning and artificial intelligence,2024/QTR3/20240712_10-K_edgar_data_1854275_0001213900-24-060948.txt,2024,3,10-K,1854275,5,expansion_2024_batch_04,9cb19d4fd7f89ece,active_2021_2024,31,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Forward-looking statement about expected expenses and capability increases, not a present factual claim.",gpt-5-mini,2026-03-14T17:23:46.763931+00:00,d620704cb146a11b65f9a99a341e3c683b1ad3e15d46da113c682107b85a5f11,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,c80b978d151dd6ee,20260311,quarter_diversity_fill,ce9f6ed3537084d5,dff71cee3ce394ff,The Paanini Foundation's mission is to prepare employees who may be impacted by AI and automation for the new opportunities that they will encounter.,the paanini foundation s mission is to prepare employees who may be impacted by ai and automation for the new opportunities that they will encounter,2024/QTR3/20240712_10-K_edgar_data_1854275_0001213900-24-060948.txt,2024,3,10-K,1854275,9,expansion_2024_batch_04,9cb19d4fd7f89ece,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_7_mda,,,,,,Speculative,high,"Describes mission/intent to prepare employees (future-oriented aspiration), not a present factual capability.",gpt-5-mini,2026-03-14T02:04:11.928910+00:00,1117623ef099a93c1fde91213533ecacad0f77979cdd85a40ce9afc530c287d0,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v1,705cbc51328b6f12,20260306,quarter_diversity_fill,70423165b715441b,339387942e05f869,"In addition, dock modernization efforts enabled by FedEx Dataworks, including a network operating plan that uses machine learning and algorithms to develop more detailed and accurate volume forecasts, are enhancing productivity at these facilities in furtherance of our DRIVE initiatives.",in addition dock modernization efforts enabled by fedex dataworks including a network operating plan that uses machine learning and algorithms to develop more detailed and accurate volume forecasts are enhancing productivity at these facilities in furtherance of our drive initiatives,2024/QTR3/20240715_10-K_edgar_data_1048911_0000950170-24-083577.txt,2024,3,10-K,1048911,2,pilot_2024_10k_v1,1a4da01b0673e2e7,active_2021_2024,40,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, dock modernization efforts enabled by FedEx Dataworks, including a network operating plan that uses machine learning and algorithms to develop more detailed and accurate volume forecasts, are enhancing productivity at these facilities in furtherance of our DRIVE initiatives.",2.0,,,item_7_mda,exact,1.0,2.0,True,,Actionable,high,Describes current FedEx capability using machine learning to forecast volumes and improve productivity.,gpt-5-mini,2026-03-13T00:11:24.860850+00:00,d61ef6c3dce60e72efbda78f69b1c2b4b00a38d5f60645e4c349486af74e7a08,Actionable,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,e147e5ba29f32e1c,20260306,quarter_diversity_fill,616304ef5467c6e3,7eb45d4b96daa1c2,"Additionally, the rapid ongoing evolution and increased adoption of emerging technologies such as artificial intelligence and machine learning may make it more difficult to anticipate and implement protective measures to recognize, detect, and prevent the occurrence of any of the cyber events described above.",additionally the rapid ongoing evolution and increased adoption of emerging technologies such as artificial intelligence and machine learning may make it more difficult to anticipate and implement protective measures to recognize detect and prevent the occurrence of any of the cyber events described above,2024/QTR3/20240715_10-K_edgar_data_1048911_0000950170-24-083577.txt,2024,3,10-K,1048911,7,pilot_2024_10k_v1,1a4da01b0673e2e7,active_2021_2024,44,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, the rapid ongoing evolution and increased adoption of emerging technologies such as artificial intelligence and machine learning may make it more difficult to anticipate and implement protective measures to recognize, detect, and prevent the occurrence of any of the cyber events described above.",7.0,,,item_1a_risk_factors,exact,1.0,7.0,True,,Irrelevant,high,"Generic risk disclosure about AI adoption and cybersecurity, no firm-specific capability or offering.",gpt-5-mini,2026-03-13T00:11:26.769408+00:00,dcdb982a13eef53db76bd3c0cd9ce4731048fb8f96f760ecb0f1f1af7d6d6dec,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,0dd208ca561b03db,20260306,quarter_diversity_fill,64cfea05e5abb87e,9e2a6c2cc4f1eecf,"Our industry may be affected by changes in technology and our competitors may implement emerging technologies, including artificial intelligence applications, more quickly and more successfully than us, which could impair our ability to compete effectively and adversely affect our results of operations.",our industry may be affected by changes in technology and our competitors may implement emerging technologies including artificial intelligence applications more quickly and more successfully than us which could impair our ability to compete effectively and adversely affect our results of operations,2024/QTR3/20240715_10-K_edgar_data_1048911_0000950170-24-083577.txt,2024,3,10-K,1048911,12,pilot_2024_10k_v1,1a4da01b0673e2e7,active_2021_2024,42,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our industry may be affected by changes in technology and our competitors may implement emerging technologies, including artificial intelligence applications, more quickly and more successfully than us, which could impair our ability to compete effectively and adversely affect our results of operations.",12.0,,,item_1_business,exact,1.0,12.0,True,,Irrelevant,high,"Generic competitive risk about others adopting AI, no firm-specific present capability or offering disclosed.",gpt-5-mini,2026-03-13T00:11:28.467779+00:00,026a6242b5a11d3a4845bfdc63202edfdfa012814cc7c89788079b4bd590615d,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v2,78396ddc85221989,20260311,quarter_diversity_fill,7598cdd1dc7647ff,651214eb4e1ffeee,"Advancements in technology, such as advanced safety systems; automated package sorting, handling, and delivery; autonomous delivery; third-party supply chain insight and management; artificial intelligence; vehicle platooning; alternative fuel vehicles; and digitization of freight services, may necessitate that we increase investments in order to remain competitive, and our customers may not be willing to accept higher rates to cover the cost of these investments.",advancements in technology such as advanced safety systems automated package sorting handling and delivery autonomous delivery third party supply chain insight and management artificial intelligence vehicle platooning alternative fuel vehicles and digitization of freight services may necessitate that we increase investments in order to remain competitive and our customers may not be willing to accept higher rates to cover the cost of these investments,2024/QTR3/20240715_10-K_edgar_data_1048911_0000950170-24-083577.txt,2024,3,10-K,1048911,13,expansion_2024_batch_01,ad959cba0265810d,active_2021_2024,63,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Firm discusses potential future investments and competitiveness, not current implemented capabilities.",gpt-5-mini,2026-03-14T02:04:14.713250+00:00,06a971d2a544071dfb631e1aba0b070f4fda6f610c3a5782a7baf04357c004ca,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,078327143dc4972a,20260312,quarter_diversity_fill,1efc335be9647d9e,a58baed6dcd3a106,"The FedEx Board of Directors has delegated to the Cyber and Technology Oversight Committee of the Board of Directors CyTOC responsibility for overseeing the company's cyber and technology-related risks, including network security, information and digital security, data privacy and protection, and risks related to emerging technologies such as artificial intelligence and machine learning; the technologies, policies, processes, and practices for managing and mitigating such risks; and the company's cyber incident response and recovery plan.",the fedex board of directors has delegated to the cyber and technology oversight committee of the board of directors cytoc responsibility for overseeing the company s cyber and technology related risks including network security information and digital security data privacy and protection and risks related to emerging technologies such as artificial intelligence and machine learning the technologies policies processes and practices for managing and mitigating such risks and the company s cyber incident response and recovery plan,2024/QTR3/20240715_10-K_edgar_data_1048911_0000950170-24-083577.txt,2024,3,10-K,1048911,18,expansion_2024_batch_01,ad959cba0265810d,active_2021_2024,74,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Primarily governance/risk disclosure about oversight of AI-related risks, not a factual AI capability claim.",gpt-5-mini,2026-03-14T17:23:48.231372+00:00,73f47e65cca90aa47616879fb331a773936dd812af44d4320741d5ab9231e2ed,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,e65f490dbe214fd0,20260311,quarter_diversity_fill,98c50baf6f6271ea,ccc8193682a181c9,"Plan of Operation We devote substantial efforts to enter into new-emerging application industries of Internet Technology, Artificial Intelligence (AI) and the Internet of Things (IOT).",plan of operation we devote substantial efforts to enter into new emerging application industries of internet technology artificial intelligence ai and the internet of things iot,2024/QTR3/20240715_10-K_edgar_data_1438461_0001640334-24-001102.txt,2024,3,10-K,1438461,2,expansion_2024_batch_02,f6335d9a8a0d1081,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_7_mda,,,,,,Speculative,high,"Describes intention/effort to enter AI/IOT markets, not stating current implemented capability or product.",gpt-5-mini,2026-03-14T02:04:16.176948+00:00,1253f60596b8a6b0098196bd34bbc782eb51d5c38a3e1352b4bed6e1a4b263c7,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v2,756b0be841313802,20260311,quarter_diversity_fill,f0f8765a11dc0169,3cc18ca2011dccdb,We believe that by integrating leading products in biomechanical research we sourced through Motek (with which we have an exclusive distribution agreement) with our advanced robotics and other AI-based innovative products we could leverage clinical results with data insights to help transform protocols and processes in the industry related to human performance and movement disorders leading to solid growth potential in this important market segment in the next 5-10 years.,we believe that by integrating leading products in biomechanical research we sourced through motek with which we have an exclusive distribution agreement with our advanced robotics and other ai based innovative products we could leverage clinical results with data insights to help transform protocols and processes in the industry related to human performance and movement disorders leading to solid growth potential in this important market segment in the next 5 10 years,2024/QTR3/20240715_10-K_edgar_data_1883788_0000950170-24-083628.txt,2024,3,10-K,1883788,1,expansion_2024_batch_04,13f71a063b81c574,active_2021_2024,70,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,Describes intentions and expected benefits without stating current implemented capability or past use.,gpt-5-mini,2026-03-14T02:04:17.469583+00:00,6669d0e241f02188946f962847a73f4d392c0cdff9e3ef8e7ed32be55adef934,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,d600a7a509e87c8b,20260312,quarter_diversity_fill,38a851b2f3441ac1,375ab51b3e2a5524,"Developing our products further in the direction of increasingly independent acting devices might bring those products into the scope of standards or regulations for robotic devices or artificial intelligence, or other similar areas.",developing our products further in the direction of increasingly independent acting devices might bring those products into the scope of standards or regulations for robotic devices or artificial intelligence or other similar areas,2024/QTR3/20240715_10-K_edgar_data_1883788_0000950170-24-083628.txt,2024,3,10-K,1883788,2,expansion_2024_batch_04,13f71a063b81c574,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Discusses future development direction and potential regulatory scope, not a present factual claim.",gpt-5-mini,2026-03-14T17:23:49.661842+00:00,55f7cbeb61b55d92c92deed4e804705772a856bc07c334aa250df27f3bf6a803,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,54f213b1599442f3,20260311,quarter_diversity_fill,2e089187d18691ec,287d401941ddcb45,"Our newest endeavor, askROI, is a generative AI platform built upon a proprietary LLM.",our newest endeavor askroi is a generative ai platform built upon a proprietary llm,2024/QTR3/20240716_10-K_edgar_data_1437491_0001214659-24-012432.txt,2024,3,10-K,1437491,3,expansion_2024_batch_02,0553ea5a3b0311fb,active_2021_2024,14,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Actionable,high,States a present factual claim about a proprietary generative AI product and LLM.,gpt-5-mini,2026-03-14T02:04:19.196567+00:00,9bab3dc1cdc4c01e567cc9db7ece2fd73929fb60f6eb8a85c7de2aec6ea20e31,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,f49a12ea9939be40,20260312,quarter_diversity_fill,ec6f3c3c11b47671,967687d0bb695513,Our ultimate vision for askROI is to create a one-stop-shop for individuals and businesses to access generative AI products.,our ultimate vision for askroi is to create a one stop shop for individuals and businesses to access generative ai products,2024/QTR3/20240716_10-K_edgar_data_1437491_0001214659-24-012432.txt,2024,3,10-K,1437491,4,expansion_2024_batch_02,0553ea5a3b0311fb,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Statement is a future vision/aspiration, not a present factual claim of capability or offering.",gpt-5-mini,2026-03-14T17:23:51.089428+00:00,573b5d17e0942774b2838e22207b3896a17a73688c4c473e325d272c41a09cdb,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,9988636d186ccbba,20260311,quarter_diversity_fill,e818526dc57f9e4f,ee56555fd15f3dcb,"AI speech synthesis that will allow our AI to learn from voice recordings through specialized vocabulary, that will eventually be able to read unrecorded sentences in the voice of whichever celebrity a user may choose.",ai speech synthesis that will allow our ai to learn from voice recordings through specialized vocabulary that will eventually be able to read unrecorded sentences in the voice of whichever celebrity a user may choose,2024/QTR3/20240716_10-K_edgar_data_1911545_0001213900-24-061514.txt,2024,3,10-K,1911545,3,expansion_2024_batch_04,b5d3b6bd0cd45f7c,active_2021_2024,35,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Describes future capability ('will allow', 'will eventually') not a current factual claim.",gpt-5-mini,2026-03-14T02:04:20.524621+00:00,6bcb9c033663e58e8f442332f2229545d98aa5c5c43224cbce89dc8ea7eacc83,Speculative,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v1,ae48b97d23ee96dd,20260306,quarter_diversity_fill,2d5a057739614e74,e75f1e4e171a46b0,"As technology continues to evolve, more tasks currently performed by people have been and may continue to be replaced by automation, robotics, machine learning, AI and other technological advances outside of our control.",as technology continues to evolve more tasks currently performed by people have been and may continue to be replaced by automation robotics machine learning ai and other technological advances outside of our control,2024/QTR3/20240722_10-K_edgar_data_1084765_0001084765-24-000089.txt,2024,3,10-K,1084765,3,pilot_2024_10k_v1,eca98cc2598d6972,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_fill,"As technology continues to evolve, more tasks currently performed by people have been and may continue to be replaced by automation, robotics, machine learning, AI and other technological advances outside of our control.",3.0,,,item_1a_risk_factors,exact,1.0,3.0,True,,Irrelevant,high,Generic risk disclosure about automation replacing jobs; no firm-specific capability or investment claimed.,gpt-5-mini,2026-03-13T00:11:29.847244+00:00,fa44cbb7175dd4fd0b9de10b71879b6336f2d202f5c3a7feadb6866eaa2e6cf5,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,d161ccae40231e91,20260306,quarter_diversity_fill,a1e396dc01533080,f482fce5476c36f8,"Additionally, rapid changes in AI and generative AI which involves the use of advanced algorithms and machine learning techniques to create content, generate ideas, or simulate human-like behaviors and block chain-based technology are increasing the competitiveness landscape.",additionally rapid changes in ai and generative ai which involves the use of advanced algorithms and machine learning techniques to create content generate ideas or simulate human like behaviors and block chain based technology are increasing the competitiveness landscape,2024/QTR3/20240722_10-K_edgar_data_1084765_0001084765-24-000089.txt,2024,3,10-K,1084765,4,pilot_2024_10k_v1,eca98cc2598d6972,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, rapid changes in AI and generative AI which involves the use of advanced algorithms and machine learning techniques to create content, generate ideas, or simulate human-like behaviors and block chain-based technology are increasing the competitiveness landscape.",4.0,,,item_1a_risk_factors,exact,1.0,4.0,True,,Irrelevant,high,Generic market/risk statement about AI and blockchain without firm-specific capability or investment claim.,gpt-5-mini,2026-03-13T00:11:31.613796+00:00,4dd29243436ab9c534bf130e1151e86c22aed7cda2fbdc17ecd772e04c40bc5b,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,1bea5dbe5bd2ec33,20260306,quarter_diversity_fill,1d1f663367ff39c8,741266b3c48810d0,We may not be successful in anticipating or responding to these changes and there can be no assurance that we can integrate other technologies we use with AI or that material additional monetary and time expenditures will not be required.,we may not be successful in anticipating or responding to these changes and there can be no assurance that we can integrate other technologies we use with ai or that material additional monetary and time expenditures will not be required,2024/QTR3/20240722_10-K_edgar_data_1084765_0001084765-24-000089.txt,2024,3,10-K,1084765,5,pilot_2024_10k_v1,eca98cc2598d6972,active_2021_2024,40,0.0,[],,12,Other,unknown,long,True,quarter_fill,We may not be successful in anticipating or responding to these changes and there can be no assurance that we can integrate other technologies we use with AI or that material additional monetary and time expenditures will not be required.,5.0,,,item_1a_risk_factors,exact,1.0,5.0,True,,Irrelevant,high,"Risk disclosure about potential integration/expenditures, not a factual claim of current AI capability or offering.",gpt-5-mini,2026-03-13T00:11:33.189255+00:00,c40991062f36d45f54d09522181b9390e9ba41fbd0a1466609e9a53be78bb4a1,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v2,209d75dc20c02e38,20260311,quarter_diversity_fill,045c3acfb9534907,d1d02efc98456623,"Cybersecurity incidents may involve the covert introduction of malware to computers and networks, and the use of techniques or processes that change frequently, including from emerging technologies, such as advanced forms of machine learning, AI and quantum computing, may be disguised or difficult to detect, or are designed to remain dormant until a triggering event, and may continue undetected for a period of time.",cybersecurity incidents may involve the covert introduction of malware to computers and networks and the use of techniques or processes that change frequently including from emerging technologies such as advanced forms of machine learning ai and quantum computing may be disguised or difficult to detect or are designed to remain dormant until a triggering event and may continue undetected for a period of time,2024/QTR3/20240722_10-K_edgar_data_1084765_0001084765-24-000089.txt,2024,3,10-K,1084765,6,expansion_2024_batch_01,5653bdfb2e7441fb,active_2021_2024,64,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Generic cyber risk discussion mentioning AI as an emerging technology, not a firm capability claim.",gpt-5-mini,2026-03-14T02:04:22.067022+00:00,1207568e5117f7c49f5d416af7b974627c6a16eabb040cc43e231594bfee811c,Irrelevant,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,b17e6357fee1e0a6,20260312,quarter_diversity_fill,0adb1753b4ea6ab8,302d770b79df2a38,"In addition, new technology, such as artificial intelligence, that could result in greater operational efficiency may further expose our computer systems to the risk of cyberattacks.",in addition new technology such as artificial intelligence that could result in greater operational efficiency may further expose our computer systems to the risk of cyberattacks,2024/QTR3/20240724_10-K_edgar_data_1679273_0001679273-24-000036.txt,2024,3,10-K,1679273,2,expansion_2024_batch_03,4935f070a637412c,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Generic risk disclosure about AI increasing cyberattack exposure, not a firm capability claim.",gpt-5-mini,2026-03-14T17:23:52.695322+00:00,1eb28f98a0cb86351b3333332302f6047e9da4afc7995730ba13e2a10fa00608,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v1,fc2d777e227acd41,20260306,quarter_diversity_fill,3fd781710a03aa13,4e039fb633b1d6f3,"The interpretation and application of cybersecurity, artificial intelligence, biometric, and privacy laws, rules and regulations around the world applicable to our business collectively, the Data Protection Laws are uncertain and evolving.",the interpretation and application of cybersecurity artificial intelligence biometric and privacy laws rules and regulations around the world applicable to our business collectively the data protection laws are uncertain and evolving,2024/QTR3/20240725_10-K_edgar_data_110621_0000950170-24-086386.txt,2024,3,10-K,110621,2,pilot_2024_10k_v1,4e06200d7ea95f9d,active_2021_2024,31,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The interpretation and application of cybersecurity, artificial intelligence, biometric, and privacy laws, rules and regulations around the world applicable to our business (collectively, the Data Protection Laws are uncertain and evolving.",2.0,,,other,exact,1.0,2.0,True,,Irrelevant,high,Generic regulatory uncertainty about AI and privacy laws; no firm-specific capability or action disclosed.,gpt-5-mini,2026-03-13T00:11:34.564104+00:00,cfff29b6b329adc42667b9d8a370644bf8e3b3ef5be30d236473d2d6d3637c86,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,99ce20ade5798e1c,20260306,quarter_diversity_fill,b1d98c3c97265a84,f97713828a227775,"For more information on how a cybersecurity incident may impact the Company, refer to the risk factor titled Data privacy, cybersecurity, and artificial intelligence considerations could impact our business, in Item 1A of this Form 10-K.",for more information on how a cybersecurity incident may impact the company refer to the risk factor titled data privacy cybersecurity and artificial intelligence considerations could impact our business in item 1a of this form 10 k,2024/QTR3/20240725_10-K_edgar_data_110621_0000950170-24-086386.txt,2024,3,10-K,110621,4,pilot_2024_10k_v1,4e06200d7ea95f9d,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,"For more information on how a cybersecurity incident may impact the Company, refer to the risk factor titled Data privacy, cybersecurity, and artificial intelligence considerations could impact our business, in Item 1A of this Form 10-K.",4.0,,,item_1_business,exact,1.0,4.0,True,,Irrelevant,high,"Primary function is risk disclosure and referral to Item 1A, not a firm capability claim.",gpt-5-mini,2026-03-13T00:11:36.663283+00:00,5008d290b3295d07d5da24b9eb5cac9d41ef3c8d19e4139522854f2b737001a8,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v3,2d6c1c435db29198,20260312,quarter_diversity_fill,2417899902f5b1bc,454ed85b65dca9ee,"We are committed to providing a safe and secure environment for all of our personnel, our business partners and our customers, including the responsible use of AI chatbots and generative AI data processor products AI Systems .",we are committed to providing a safe and secure environment for all of our personnel our business partners and our customers including the responsible use of ai chatbots and generative ai data processor products ai systems,2024/QTR3/20240725_10-K_edgar_data_1275187_0001628280-24-032989.txt,2024,3,10-K,1275187,3,expansion_2024_batch_01,58b4bede53590035,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_1_business,,,,,,Speculative,high,"Expresses commitment/intent about responsible use, not a factual past/present implemented claim.",gpt-5-mini,2026-03-14T17:23:54.797630+00:00,b3ee8caee63dc438fa0dba2a0697dc0c674b0f8dcdc45d79d1ef51ce0650fdb7,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v3,d38d63101c892048,20260312,quarter_diversity_fill,951de13cf7a0d17e,b8624ba1392be54d,We also intend to license technology to validated global partners in sports verticals that remain non-core to Slinger with the aim to become the recognized leader in sports AI globally.,we also intend to license technology to validated global partners in sports verticals that remain non core to slinger with the aim to become the recognized leader in sports ai globally,2024/QTR3/20240725_10-K_edgar_data_1674440_0001493152-24-028975.txt,2024,3,10-K,1674440,5,expansion_2024_batch_03,900a4799a75180d3,active_2021_2024,30,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Speculative,high,"Describes future intention/aspiration to license and become leader, not a present factual claim.",gpt-5-mini,2026-03-14T17:23:56.471779+00:00,8bb2e4092d358632385a4ffc17edb28cf92f05f6d5f11e44955ff6be584b1abe,Speculative,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
