batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason
labeling_batch_v1,c76d591489724f5f,20260306,quarter_diversity_fill,04c7039933b959aa,913809f1167e9f9d,"Additionally, the proliferation of generative AI applications is expected to accelerate the creation of digital content such as text, images and video over the long-term.",additionally the proliferation of generative ai applications is expected to accelerate the creation of digital content such as text images and video over the long term,,,,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,2024,3,10-K,1137789,5,pilot_2024_10k_v1,9ba94284a04060bf,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, the proliferation of generative AI applications is expected to accelerate the creation of digital content such as text, images and video over the long-term.",5,nan,,item_1_business,exact,1.0,5,True,
labeling_batch_v1,060b0df5778e7f4c,20260306,quarter_diversity_fill,d6dd4d5527fce28b,1c2e7ea4ffbfa483,"As AI capabilities improve and are increasingly adopted, we may be subject to cyberattacks created with AI.",as ai capabilities improve and are increasingly adopted we may be subject to cyberattacks created with ai,,,,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,2024,3,10-K,1137789,11,pilot_2024_10k_v1,9ba94284a04060bf,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"As AI capabilities improve and are increasingly adopted, we may be subject to cyberattacks created with AI.",11,nan,,item_1a_risk_factors,exact,1.0,10,True,
labeling_batch_v1,2a6eb6e63df9d78c,20260306,quarter_diversity_fill,09af7ff7f5cc2e61,e9123bcb3f4365be,"The confidentiality, integrity and availability of our IT Systems and Confidential Information is at risk of being compromised, whether through malicious activity (including social engineering/phishing, malware (including ransomware)) by internal or external actors (including through the use of AI), or through human or technological errors that result from negligence or software bugs or other vulnerabilities.",the confidentiality integrity and availability of our it systems and confidential information is at risk of being compromised whether through malicious activity including social engineering phishing malware including ransomware by internal or external actors including through the use of ai or through human or technological errors that result from negligence or software bugs or other vulnerabilities,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,6,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,55,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The confidentiality, integrity and availability of our IT Systems and Confidential Information is at risk of being compromised, whether through malicious activity (including social engineering/phishing, malware (including ransomware)) by internal or external actors (including through the use of AI), or through human or technological errors that result from negligence or software bugs or other vulnerabilities.",6,nan,,item_1a_risk_factors,exact,1.0,4,True,
labeling_batch_v1,c0d0657b6f8638ba,20260306,quarter_diversity_fill,a085d7f7cda9b033,b60b85b58d6f70c5,"We may be unable to keep pace with changes in our industry and advancements in technology as our business and market strategy evolves, including AI.",we may be unable to keep pace with changes in our industry and advancements in technology as our business and market strategy evolves including ai,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,7,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We may be unable to keep pace with changes in our industry and advancements in technology as our business and market strategy evolves, including AI.",7,nan,,item_1a_risk_factors,exact,1.0,5,True,
labeling_batch_v1,16e92c1f7488b12d,20260306,quarter_diversity_fill,d3cf31dc4a8a45f5,e585d540d12f5a8e,"As changes in our industry occur or macroeconomic conditions fluctuate, including due to changing interest rates, rising inflation, the government closures of various banks and liquidity concerns at other financial institutions, geopolitical instability, AI and machine learning, pandemics and the potential for local and/or global economic recession, we may need to adjust our business strategies or find it necessary to restructure our operations or businesses, which could lead to changes in our cost structure, the need to write down the value of assets, or impact our profitability.",as changes in our industry occur or macroeconomic conditions fluctuate including due to changing interest rates rising inflation the government closures of various banks and liquidity concerns at other financial institutions geopolitical instability ai and machine learning pandemics and the potential for local and or global economic recession we may need to adjust our business strategies or find it necessary to restructure our operations or businesses which could lead to changes in our cost structure the need to write down the value of assets or impact our profitability,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,8,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,87,0.0,[],,12,Other,unknown,long,True,quarter_fill,"As changes in our industry occur or macroeconomic conditions fluctuate, including due to changing interest rates, rising inflation, the government closures of various banks and liquidity concerns at other financial institutions, geopolitical instability, AI and machine learning, pandemics and the potential for local and/or global economic recession, we may need to adjust our business strategies or find it necessary to restructure our operations or businesses, which could lead to changes in our cost structure, the need to write down the value of assets, or impact our profitability.",8,nan,,item_1a_risk_factors,exact,1.0,6,True,
labeling_batch_v1,8b151475e113cbbb,20260306,quarter_diversity_fill,3764b68c3bfb1dc2,c19af888e34bbbfd,"We believe that there is an ongoing revolution in graphic design for small business marketing, one in which a combination of technology tools, artificial intelligence and machine learning, and convenient access via two-sided marketplace platforms to professional freelance design talent (including from low-cost countries) will continue a multi-decade democratization of design that has been central to print mass customization, and is likely to continue to be a key enabler to bringing 4 ever-more-complex product formats and marketing channels into the mass customization paradigm (for example, packaging, large format signage, and catalogs).",we believe that there is an ongoing revolution in graphic design for small business marketing one in which a combination of technology tools artificial intelligence and machine learning and convenient access via two sided marketplace platforms to professional freelance design talent including from low cost countries will continue a multi decade democratization of design that has been central to print mass customization and is likely to continue to be a key enabler to bringing 4 ever more complex product formats and marketing channels into the mass customization paradigm for example packaging large format signage and catalogs,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,1,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,91,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We believe that there is an ongoing revolution in graphic design for small business marketing, one in which a combination of technology tools, artificial intelligence and machine learning, and convenient access via two-sided marketplace platforms to professional freelance design talent (including from low-cost countries) will continue a multi-decade democratization of design that has been central to print mass customization, and is likely to continue to be a key enabler to bringing 4 ever-more-complex product formats and marketing channels into the mass customization paradigm (for example, packaging, large format signage, and catalogs).",1,nan,,other,exact,1.0,1,True,
labeling_batch_v1,36ffcd1df5193498,20260306,quarter_diversity_fill,5a3af946c343366a,5f8e4825f1a9d411,"We are seeing security threats evolve and become more sophisticated and more difficult to detect and defend against, including by the increased use of artificial intelligence to enhance attacks, and our vulnerabilities may be heightened by our decentralized operating structure and many of our employees working remotely.",we are seeing security threats evolve and become more sophisticated and more difficult to detect and defend against including by the increased use of artificial intelligence to enhance attacks and our vulnerabilities may be heightened by our decentralized operating structure and many of our employees working remotely,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,2,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,47,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We are seeing security threats evolve and become more sophisticated and more difficult to detect and defend against, including by the increased use of artificial intelligence to enhance attacks, and our vulnerabilities may be heightened by our decentralized operating structure and many of our employees working remotely.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,ceb49137948bbb57,20260306,quarter_diversity_fill,e38f2eb58f88f7a1,29267b0f10363c90,"We use artificial intelligence (AI), including generative AI, in many parts of our value chain.",we use artificial intelligence ai including generative ai in many parts of our value chain,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,5,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"We use artificial intelligence (AI), including generative AI, in many parts of our value chain.",5,nan,,item_1a_risk_factors,exact,1.0,5,True,
labeling_batch_v1,0f3a68dc61830fcf,20260306,quarter_diversity_fill,5d190be0789ac09d,383e8d5ab0e13327,"We maintain our technological edge by investing in critical capabilities and intellectual property IP or building blocks in processing, leveraging open standards and open architectures to adapt quickly those building blocks into solutions for highly data-intensive applications, including emerging needs in areas such as artificial intelligence AI .",we maintain our technological edge by investing in critical capabilities and intellectual property ip or building blocks in processing leveraging open standards and open architectures to adapt quickly those building blocks into solutions for highly data intensive applications including emerging needs in areas such as artificial intelligence ai,,,,2024/QTR3/20240813_10-K_edgar_data_1049521_0001049521-24-000029.txt,2024,3,10-K,1049521,1,pilot_2024_10k_v1,3daab52050ade246,active_2021_2024,48,0.0,[],,12,Other,unknown,long,False,quarter_fill,"We maintain our technological edge by investing in critical capabilities and intellectual property IP or building blocks in processing, leveraging open standards and open architectures to adapt quickly those building blocks into solutions for highly data-intensive applications, including emerging needs in areas such as artificial intelligence AI ).",1,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,2888164a66156d56,20260306,quarter_diversity_fill,4ff44418ae47c261,7b4296d178436bf2,"The primary demand drivers for our unique capabilities include: an increased commitment to defense spending by U.S. allies in light of the dynamic threat environment in Europe and Asia; ongoing modernization of legacy defense platforms to maintain relevance in the current near-peer threat environment; increasing electronification of next-generation defense systems, where electronics are driving capability enhancements on next-gen programs; outsourcing and delayering from the government and prime customers seeking to access innovation from smaller players like Mercury; and a focus on open systems, which allow customers to upgrade capabilities more rapidly and efficiently and better leverage advances in commercial technology such as AI-powered processing.",the primary demand drivers for our unique capabilities include an increased commitment to defense spending by u s allies in light of the dynamic threat environment in europe and asia ongoing modernization of legacy defense platforms to maintain relevance in the current near peer threat environment increasing electronification of next generation defense systems where electronics are driving capability enhancements on next gen programs outsourcing and delayering from the government and prime customers seeking to access innovation from smaller players like mercury and a focus on open systems which allow customers to upgrade capabilities more rapidly and efficiently and better leverage advances in commercial technology such as ai powered processing,,,,2024/QTR3/20240813_10-K_edgar_data_1049521_0001049521-24-000029.txt,2024,3,10-K,1049521,2,pilot_2024_10k_v1,3daab52050ade246,active_2021_2024,104,0.0,[],,12,Other,unknown,long,False,quarter_fill,"The primary demand drivers for our unique capabilities include: an increased commitment to defense spending by U.S. allies in light of the dynamic threat environment in Europe and Asia; ongoing modernization of legacy defense platforms to maintain relevance in the current near-peer threat environment; increasing electronification of next-generation defense systems, where electronics are driving capability enhancements on next-gen programs; outsourcing and delayering from the government and prime customers seeking to access innovation from smaller players like Mercury; and a focus on open systems, which allow customers to upgrade capabilities more rapidly and efficiently and better leverage advances in commercial technology such as AI-powered processing.",2,nan,,item_1_business,exact,1.0,2,True,
labeling_batch_v1,ca56440bff7fcc85,20260306,quarter_diversity_fill,9c616baf3be0bc69,7c44e804593971db,"In addition, we are already seeing AI and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time.",in addition we are already seeing ai and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time,,,,2024/QTR3/20240813_10-K_edgar_data_1101680_0000950170-24-096409.txt,2024,3,10-K,1101680,3,pilot_2024_10k_v1,9d26926b35d7552b,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_fill,"In addition, we are already seeing AI and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time.",3,nan,,item_1_business,exact,1.0,3,True,
labeling_batch_v1,66d3411e9fcbc960,20260306,quarter_diversity_fill,54fd02f16b4edddc,79be043ea5b67684,"Reiss brings in-depth expertise in could, SaaS, AI, cybersecurity, and application networking to DZS.",reiss brings in depth expertise in could saas ai cybersecurity and application networking to dzs,,,,2024/QTR3/20240813_10-K_edgar_data_1101680_0000950170-24-096409.txt,2024,3,10-K,1101680,10,pilot_2024_10k_v1,9d26926b35d7552b,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Mr. Reiss brings in-depth expertise in could, SaaS, AI, cybersecurity, and application networking to DZS.",10,nan,,item_7_mda,similarity,0.961538,10,True,
labeling_batch_v1,8841c17407b5b230,20260306,quarter_diversity_fill,012872fb0537f778,ded422c2fb7a9d2c,"For example, we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities.",for example we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities,,,,2024/QTR3/20240815_10-K_edgar_data_1116132_0001116132-24-000018.txt,2024,3,10-K,1116132,1,pilot_2024_10k_v1,ea015d5c49aa7760,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"For example, we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities.",1,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,4cfe063e5307470e,20260306,quarter_diversity_fill,90d32aa19f808030,771a47d6f87c37a3,"We rely heavily on various information and other business systems, including data analytics and machine learning, to manage our operations, including management of our supply chain, point-of-sale processing in our brands stores, our online businesses associated with each brand and various other processes and metrics.",we rely heavily on various information and other business systems including data analytics and machine learning to manage our operations including management of our supply chain point of sale processing in our brands stores our online businesses associated with each brand and various other processes and metrics,,,,2024/QTR3/20240815_10-K_edgar_data_1116132_0001116132-24-000018.txt,2024,3,10-K,1116132,3,pilot_2024_10k_v1,ea015d5c49aa7760,active_2021_2024,45,0.0,[],,12,Other,unknown,long,False,quarter_fill,"We rely heavily on various information and other business systems, including data analytics and machine learning, to manage our operations, including management of our supply chain, point-of-sale processing in our brands stores, our online businesses associated with each brand and various other processes and metrics.",3,nan,,item_7_mda,exact,1.0,3,True,
labeling_batch_v1,da9f961f9907c720,20260306,quarter_diversity_fill,13176f7edd2d3985,c1f8f552168cf16f,"Pre-Clinical Development of Long-Acting CCR5 Antagonist In March 2023, the Company entered into a joint development agreement with a third-party generative AI drug discovery and development company to develop one or more longer-acting molecules.",pre clinical development of long acting ccr5 antagonist in march 2023 the company entered into a joint development agreement with a third party generative ai drug discovery and development company to develop one or more longer acting molecules,,,,2024/QTR3/20240815_10-K_edgar_data_1175680_0001558370-24-012328.txt,2024,3,10-K,1175680,1,pilot_2024_10k_v1,ca1cf034d6e5674c,active_2021_2024,34,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Pre-Clinical Development of Long-Acting CCR5 Antagonist In March 2023, the Company entered into a joint development agreement with a third-party generative AI drug discovery and development company to develop one or more longer-acting molecules.",1,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,ce5203970952e52e,20260306,quarter_diversity_fill,a827c7a911160091,a8463c9c7b9e624c,"The Company believes working with a partner with AI capabilities will result in the expedited development of a modified, longer-acting therapeutic, and could lead to greater acceptance by patients due to the requirement for less frequent injections.",the company believes working with a partner with ai capabilities will result in the expedited development of a modified longer acting therapeutic and could lead to greater acceptance by patients due to the requirement for less frequent injections,,,,2024/QTR3/20240815_10-K_edgar_data_1175680_0001558370-24-012328.txt,2024,3,10-K,1175680,2,pilot_2024_10k_v1,ca1cf034d6e5674c,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The Company believes working with a partner with AI capabilities will result in the expedited development of a modified, longer-acting therapeutic, and could lead to greater acceptance by patients due to the requirement for less frequent injections.",2,nan,,item_1_business,exact,1.0,2,True,
labeling_batch_v1,acffdeed363374fd,20260306,quarter_diversity_fill,57ba1c2d4ad02dda,27eb77c871154fa1,"The adoption, use, and development of AI products may result in reputational harm or liability.",the adoption use and development of ai products may result in reputational harm or liability,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,23,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"The adoption, use, and development of AI products may result in reputational harm or liability.",23,nan,,item_1a_risk_factors,exact,1.0,23,True,
labeling_batch_v1,92d7a4efa997721a,20260306,quarter_diversity_fill,f84eade8ba696ebb,452280dc78cb5f81,"Such additional regulations may impact our ability to develop, use and commercialize AI technologies in the future.",such additional regulations may impact our ability to develop use and commercialize ai technologies in the future,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,31,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Such additional regulations may impact our ability to develop, use and commercialize AI technologies in the future.",31,nan,,item_1a_risk_factors,exact,1.0,31,True,
labeling_batch_v1,4bce668c0b711765,20260306,quarter_diversity_fill,06facc49f2907a85,d29ba27f26a5ab50,"Additionally, existing laws and regulations may be interpreted in ways that may affect our use of AI.",additionally existing laws and regulations may be interpreted in ways that may affect our use of ai,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,32,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Additionally, existing laws and regulations may be interpreted in ways that may affect our use of AI.",32,nan,,item_1a_risk_factors,exact,1.0,32,True,
labeling_batch_v1,b88bfe92c5bb63ed,20260306,quarter_diversity_fill,adad418a42d333ed,4dd7713ed5019597,"Our advanced automation operations provide solutions focused on the design, assembly, integration, and distribution of machine vision, collaborative robots, mobile robots, RFID, industrial networking, and machine learning technologies for OEMs, machine builders, integrators, and other industrial and technology end users.",our advanced automation operations provide solutions focused on the design assembly integration and distribution of machine vision collaborative robots mobile robots rfid industrial networking and machine learning technologies for oems machine builders integrators and other industrial and technology end users,,,,2024/QTR3/20240816_10-K_edgar_data_109563_0000109563-24-000078.txt,2024,3,10-K,109563,1,pilot_2024_10k_v1,19758e03ff53e129,active_2021_2024,40,0.0,[],,12,Other,unknown,long,False,quarter_fill,"Our advanced automation operations provide solutions focused on the design, assembly, integration, and distribution of machine vision, collaborative robots, mobile robots, RFID, industrial networking, and machine learning technologies for OEMs, machine builders, integrators, and other industrial and technology end users.",1,nan,,item_7_mda,exact,1.0,1,True,
labeling_batch_v1,f51b2e75e05fd5cc,20260306,quarter_diversity_fill,c834b8491c10e88c,89841042492ba48a,"Our Company has a well-recognized and strong reputation that could be negatively impacted by social media and many other factors, including, given the legal, regulatory and ethical landscape around the use of AI, our ability to adapt and use the emerging technology in an effective and ethical manner.",our company has a well recognized and strong reputation that could be negatively impacted by social media and many other factors including given the legal regulatory and ethical landscape around the use of ai our ability to adapt and use the emerging technology in an effective and ethical manner,,,,2024/QTR3/20240819_10-K_edgar_data_1001250_0001001250-24-000116.txt,2024,3,10-K,1001250,3,pilot_2024_10k_v1,52cff13c7ec2dfea,active_2021_2024,48,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Our Company has a well-recognized and strong reputation that could be negatively impacted by social media and many other factors, including, given the legal, regulatory and ethical landscape around the use of AI, our ability to adapt and use the emerging technology in an effective and ethical manner.",3,nan,,item_1a_risk_factors,exact,1.0,3,True,
labeling_batch_v1,519dd47fadcb6574,20260306,quarter_diversity_fill,9bb1bb41bfe264de,d9e93d51f01f9aa8,"The evolution and adoption of emerging technologies, such as AI, may intensify cybersecurity risks as techniques used in cyberattacks and cybersecurity incidents continue to evolve and develop.",the evolution and adoption of emerging technologies such as ai may intensify cybersecurity risks as techniques used in cyberattacks and cybersecurity incidents continue to evolve and develop,,,,2024/QTR3/20240819_10-K_edgar_data_1001250_0001001250-24-000116.txt,2024,3,10-K,1001250,4,pilot_2024_10k_v1,52cff13c7ec2dfea,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The evolution and adoption of emerging technologies, such as AI, may intensify cybersecurity risks as techniques used in cyberattacks and cybersecurity incidents continue to evolve and develop.",4,nan,,item_7_mda,exact,1.0,4,True,
labeling_batch_v1,74a299f2addd5438,20260306,quarter_diversity_fill,b0d0c6c264256cec,4401f87331f51fb7,"We use AI in our business, and challenges with properly managing its use could result in harm to our brands, reputation, business or customers.",we use ai in our business and challenges with properly managing its use could result in harm to our brands reputation business or customers,,,,2024/QTR3/20240820_10-K_edgar_data_1024305_0001024305-24-000035.txt,2024,3,10-K,1024305,2,pilot_2024_10k_v1,c0b990988988c675,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"We use AI in our business, and challenges with properly managing its use could result in harm to our brands, reputation, business or customers.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,7a38c03dfc07c3e5,20260306,quarter_diversity_fill,d33767a76d0572b4,24486867be24df31,"AI algorithms trained with noisy data may create accuracy issues, unintended biases, and discriminatory outcomes that could harm our brand, reputation, business, or customers.",ai algorithms trained with noisy data may create accuracy issues unintended biases and discriminatory outcomes that could harm our brand reputation business or customers,,,,2024/QTR3/20240820_10-K_edgar_data_1024305_0001024305-24-000035.txt,2024,3,10-K,1024305,11,pilot_2024_10k_v1,c0b990988988c675,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"AI algorithms trained with noisy data may create accuracy issues, unintended biases, and discriminatory outcomes that could harm our brand, reputation, business, or customers.",11,nan,,item_1a_risk_factors,exact,1.0,11,True,
labeling_batch_v1,c613a1446b28f4da,20260306,quarter_diversity_fill,00e8beaa30982b03,2f4f87fe4f23fd9a,,,,,,2024/QTR3/20240820_10-K_edgar_data_106040_0000106040-24-000031.txt,2024,3,10-K,106040,1,pilot_2024_10k_v1,a955d13e93ff5cfc,active_2021_2024,47,0.0,[],,12,Other,unknown,long,False,quarter_fill,"4 Table of Contents The increase in computing complexity and advancements in artificial intelligence AI ), along with growth in cloud computing applications, connected mobile devices and Internet-connected products and edge devices is driving unabated growth in the volume of digital content to be stored and used.",1,nan,,other,unmatched,0.0,1,False,unmatched_noise
labeling_batch_v1,018d846d170a631b,20260306,quarter_diversity_fill,26c16e94dab6c75e,5c80e4060c820f6f,"Our high-performance enterprise class SSD include high-performance flash-based SSD and software solutions that are optimized for performance applications providing a range of capacity and performance levels primarily for use in enterprise servers and supporting high-volume online transactions, AI-related workloads, data analysis and other enterprise applications.",our high performance enterprise class ssd include high performance flash based ssd and software solutions that are optimized for performance applications providing a range of capacity and performance levels primarily for use in enterprise servers and supporting high volume online transactions ai related workloads data analysis and other enterprise applications,,,,2024/QTR3/20240820_10-K_edgar_data_106040_0000106040-24-000031.txt,2024,3,10-K,106040,2,pilot_2024_10k_v1,a955d13e93ff5cfc,active_2021_2024,45,0.0,[],,12,Other,unknown,long,False,quarter_fill,"Our high-performance enterprise class SSD include high-performance flash-based SSD and software solutions that are optimized for performance applications providing a range of capacity and performance levels primarily for use in enterprise servers and supporting high-volume online transactions, AI-related workloads, data analysis and other enterprise applications.",2,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,31d44f1187e75a0e,20260306,quarter_diversity_fill,d6ba7cb74b1d5333,baaf303f164483ae,"Additionally, search engines may incorporate artificial intelligence into their platforms in ways that we cannot predict.",additionally search engines may incorporate artificial intelligence into their platforms in ways that we cannot predict,,,,2024/QTR3/20240821_10-K_edgar_data_1117297_0000950170-24-099495.txt,2024,3,10-K,1117297,5,pilot_2024_10k_v1,d28911aaac7facd2,active_2021_2024,16,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Additionally, search engines may incorporate artificial intelligence into their platforms in ways that we cannot predict.",5,nan,,item_1_business,exact,1.0,5,True,
labeling_batch_v1,a1239ab60f6c8a18,20260306,quarter_diversity_fill,d2479864edff065e,77bfddf1d62548d1,"AIML also presents emerging ethical issues and if our use of AI becomes controversial, we may experience brand or reputational harm.",aiml also presents emerging ethical issues and if our use of ai becomes controversial we may experience brand or reputational harm,,,,2024/QTR3/20240821_10-K_edgar_data_1117297_0000950170-24-099495.txt,2024,3,10-K,1117297,12,pilot_2024_10k_v1,d28911aaac7facd2,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"AIML also presents emerging ethical issues and if our use of AI becomes controversial, we may experience brand or reputational harm.",12,nan,,item_1_business,exact,1.0,12,True,
labeling_batch_v1,e746075b5927cd4f,20260306,quarter_diversity_fill,c9841f2ca2fde0d8,4437264cbedc1050,"Developing more advanced AI systems, such as large language models and generative AI, has raised concerns about potential misuse, bias, and the displacement of human workers.",developing more advanced ai systems such as large language models and generative ai has raised concerns about potential misuse bias and the displacement of human workers,,,,2024/QTR3/20240830_10-K_edgar_data_1144879_0001144879-24-000216.txt,2024,3,10-K,1144879,12,pilot_2024_10k_v1,04c47a58d2be810f,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Developing more advanced AI systems, such as large language models and generative AI, has raised concerns about potential misuse, bias, and the displacement of human workers.",12,nan,,item_1_business,exact,1.0,12,True,
labeling_batch_v1,ac636f4e7987a936,20260306,quarter_diversity_fill,72560b44b4e1838b,e462388d023e9932,"As of May 31, 2024, the fair value of the AI Warrants was million and was recorded in the statement of stockholders' equity.",as of may 31 2024 the fair value of the ai warrants was million and was recorded in the statement of stockholders equity,,,,2024/QTR3/20240830_10-K_edgar_data_1144879_0001144879-24-000216.txt,2024,3,10-K,1144879,60,pilot_2024_10k_v1,04c47a58d2be810f,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"As of May 31, 2024, the fair value of the AI Warrants was million and was recorded in the statement of stockholders' equity.",60,nan,,item_1a_risk_factors,exact,1.0,57,True,
labeling_batch_v1,21aa1f3d514ee8c1,20260306,quarter_diversity_fill,7f52d7c1fc8f7d9b,b23ca792972b41e7,"The Company's innovative technology uses machine learning to describe how multi-component plant-based medicines have been effective as therapies for thousands of years and, more importantly, to predict new and better possible drug candidates using generative AI.",the company s innovative technology uses machine learning to describe how multi component plant based medicines have been effective as therapies for thousands of years and more importantly to predict new and better possible drug candidates using generative ai,,,,2024/QTR3/20240830_10-K_edgar_data_1165320_0001437749-24-028160.txt,2024,3,10-K,1165320,3,pilot_2024_10k_v1,f59ec81328f3c9f1,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The Company s innovative technology uses machine learning to describe how multi-component plant-based medicines have been effective as therapies for thousands of years and, more importantly, to predict new and better possible drug candidates using generative AI.",3,nan,,other,exact,1.0,3,True,
labeling_batch_v1,00a5b8e8dea993e7,20260306,quarter_diversity_fill,4b5ad8180e342c2a,cf66f8d2d6d8db37,"PhAROS goes beyond looking at what has worked within plant-based medicines in the past, to predicting the efficacies of entirely new formulations that have not existed anywhere except within the digital world of generative AI.",pharos goes beyond looking at what has worked within plant based medicines in the past to predicting the efficacies of entirely new formulations that have not existed anywhere except within the digital world of generative ai,,,,2024/QTR3/20240830_10-K_edgar_data_1165320_0001437749-24-028160.txt,2024,3,10-K,1165320,4,pilot_2024_10k_v1,f59ec81328f3c9f1,active_2021_2024,35,0.0,[],,12,Other,unknown,long,True,quarter_fill,"PhAROS goes beyond looking at what has worked within plant-based medicines in the past, to predicting the efficacies of entirely new formulations that have not existed anywhere except within the digital world of generative AI.",4,nan,,item_1_business,exact,1.0,4,True,
labeling_batch_v1,bfa9bf530734bc00,20260306,quarter_diversity_fill,4f240e993686d58c,bf88c2cc751ade45,"If the Company is unable to maintain a compelling web presence, including by successfully responding to new technology trends (such as generative artificial intelligence), competitors' websites may be perceived as easier to use or better able to satisfy customer needs.",if the company is unable to maintain a compelling web presence including by successfully responding to new technology trends such as generative artificial intelligence competitors websites may be perceived as easier to use or better able to satisfy customer needs,,,,2024/QTR3/20240906_10-K_edgar_data_1084869_0001437749-24-028591.txt,2024,3,10-K,1084869,1,pilot_2024_10k_v1,32afba83346c986c,active_2021_2024,40,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If the Company is unable to maintain a compelling web presence, including by successfully responding to new technology trends (such as generative artificial intelligence), competitors' websites may be perceived as easier to use or better able to satisfy customer needs.",1,nan,,item_1_business,exact,1.0,1,True,
