batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash
labeling_batch_v1,99ce20ade5798e1c,20260306,quarter_diversity_fill,b1d98c3c97265a84,f97713828a227775,"For more information on how a cybersecurity incident may impact the Company, refer to the risk factor titled Data privacy, cybersecurity, and artificial intelligence considerations could impact our business, in Item 1A of this Form 10-K.",for more information on how a cybersecurity incident may impact the company refer to the risk factor titled data privacy cybersecurity and artificial intelligence considerations could impact our business in item 1a of this form 10 k,,,,2024/QTR3/20240725_10-K_edgar_data_110621_0000950170-24-086386.txt,2024,3,10-K,110621,4,pilot_2024_10k_v1,4e06200d7ea95f9d,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic reference to risk factor; no firm-specific AI deployment or operational detail.,gpt-5-mini,2026-03-09T19:45:22.539630+00:00,856cea83d3ba9cd7cc0a68e1fec8ee550eb47ec843f00b7e4f75719c4187e6e5
labeling_batch_v1,39bf0ccd3e7c90b2,20260306,quarter_diversity_fill,31d7ff815abcdda4,da19f38754ae52a5,"Artificial intelligence The artificial intelligence (AI) processor market is experiencing a significant surge, driven by the increasing demand for machine learning and AI applications.",artificial intelligence the artificial intelligence ai processor market is experiencing a significant surge driven by the increasing demand for machine learning and ai applications,,,,2024/QTR3/20240730_10-K_edgar_data_1040470_0001654954-24-009642.txt,2024,3,10-K,1040470,4,pilot_2024_10k_v1,a86f6df0bcbd7e98,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,False,quarter_fill,Irrelevant,high,"Generic market statement about AI processor demand, no firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:45:24.193321+00:00,0fcf20f6e3cd7c7c11c5c49751b8e0102f92dccd8b369eacf6509e06df18de7e
labeling_batch_v1,dc0580767312ca26,20260306,quarter_diversity_fill,c07741224bbe8709,f2494a83b36f7d59,AI Processors distinct architecture of die-to-die interdependency and increased memory size and use create a unique opportunity for the Company to apply enabling wafer level test and burn-in technology for its customers and potential future customers.,ai processors distinct architecture of die to die interdependency and increased memory size and use create a unique opportunity for the company to apply enabling wafer level test and burn in technology for its customers and potential future customers,,,,2024/QTR3/20240730_10-K_edgar_data_1040470_0001654954-24-009642.txt,2024,3,10-K,1040470,8,pilot_2024_10k_v1,a86f6df0bcbd7e98,active_2021_2024,36,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Claims company opportunity and potential future customers—firm-specific ambition without evidence of current deployment.,gpt-5-mini,2026-03-09T19:45:25.639194+00:00,1fde6f81cae800737801727350e7294827465f2ecc9bc63fd329968d6de0665f
labeling_batch_v1,be9c48c98e0bc106,20260306,quarter_diversity_fill,7709ba80e2cb0671,5937ff0221d4e585,"With embedded AI and analytics, our solutions improve business insight, employee productivity, customer experiences, asset utilization, collaboration, supply chain efficiency and risk management.",with embedded ai and analytics our solutions improve business insight employee productivity customer experiences asset utilization collaboration supply chain efficiency and risk management,,,,2024/QTR3/20240801_10-K_edgar_data_1002638_0001002638-24-000052.txt,2024,3,10-K,1002638,4,pilot_2024_10k_v1,29041cf7ff752266,active_2021_2024,23,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Speculative,high,Firm-specific claim of embedded AI but no operational evidence; aspirational product benefits.,gpt-5-mini,2026-03-09T19:45:27.103563+00:00,5f0c6653e21d4163f3117171e53930923f1a0f8948851a180ebb31b11536082f
labeling_batch_v1,d769ac11df5ee687,20260306,quarter_diversity_fill,c0b09bc2dc0001b8,a9aa6bada46ea67e,We believe one of the greatest opportunities is to help customers leverage their operational and experience data with generative AI to discover new insights for efficiency and competitive advantages.,we believe one of the greatest opportunities is to help customers leverage their operational and experience data with generative ai to discover new insights for efficiency and competitive advantages,,,,2024/QTR3/20240801_10-K_edgar_data_1002638_0001002638-24-000052.txt,2024,3,10-K,1002638,25,pilot_2024_10k_v1,29041cf7ff752266,active_2021_2024,29,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm-specific ambition for generative AI use but no evidence of current deployment or operations.,gpt-5-mini,2026-03-09T19:45:29.624903+00:00,4ec0fd2ce8725832c2a299939503c70f56d3699b6ccf7918fcae73b2fd7786bd
labeling_batch_v1,c43b486be251c4da,20260306,quarter_diversity_fill,195ced0677d15c83,999b0f8a26d50ed3,"As the adoption of AI quickens, we expect competition to intensify and additional companies may enter our markets offering similar products, systems or solutions.",as the adoption of ai quickens we expect competition to intensify and additional companies may enter our markets offering similar products systems or solutions,,,,2024/QTR3/20240801_10-K_edgar_data_1002638_0001002638-24-000052.txt,2024,3,10-K,1002638,39,pilot_2024_10k_v1,29041cf7ff752266,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic market-level prediction about AI adoption; no firm-specific deployment or plans disclosed.,gpt-5-mini,2026-03-09T19:45:30.894451+00:00,b11ba2a6a7cfed5fe7e0a4cedbb56102da6862a9ed9af9ffcc20db2307b85491
labeling_batch_v1,de3a16c50d1a8a8d,20260306,quarter_diversity_fill,f587b68ffec7ec5b,36fa5843212ee7ed,"The nearline market includes storage for cloud computing, content delivery, archival, backup services and emerging use cases such as generative AI.",the nearline market includes storage for cloud computing content delivery archival backup services and emerging use cases such as generative ai,,,,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,2024,3,10-K,1137789,2,pilot_2024_10k_v1,9ba94284a04060bf,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic market description including generative AI; no firm-specific deployment or operational detail.,gpt-5-mini,2026-03-09T19:45:32.127727+00:00,972e69c155b8754ab5d75c145e757e2e597a13f732b02b37e19379747d28741b
labeling_batch_v1,c76d591489724f5f,20260306,quarter_diversity_fill,04c7039933b959aa,913809f1167e9f9d,"Additionally, the proliferation of generative AI applications is expected to accelerate the creation of digital content such as text, images and video over the long-term.",additionally the proliferation of generative ai applications is expected to accelerate the creation of digital content such as text images and video over the long term,,,,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,2024,3,10-K,1137789,5,pilot_2024_10k_v1,9ba94284a04060bf,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic future-facing market statement about generative AI, no firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:45:33.376974+00:00,14e681ecb96e2a66201f24f97ef4730d770721c156d7289b13450fde718f267e
labeling_batch_v1,060b0df5778e7f4c,20260306,quarter_diversity_fill,d6dd4d5527fce28b,1c2e7ea4ffbfa483,"As AI capabilities improve and are increasingly adopted, we may be subject to cyberattacks created with AI.",as ai capabilities improve and are increasingly adopted we may be subject to cyberattacks created with ai,,,,2024/QTR3/20240802_10-K_edgar_data_1137789_0001137789-24-000068.txt,2024,3,10-K,1137789,11,pilot_2024_10k_v1,9ba94284a04060bf,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic future-risk statement about AI-enabled cyberattacks without firm-specific deployment details.,gpt-5-mini,2026-03-09T19:45:35.060215+00:00,6d2820b0d080d28fd5f8881004fa7fb7496e05ea13982b89234d4766014fe4e4
labeling_batch_v1,2a6eb6e63df9d78c,20260306,quarter_diversity_fill,09af7ff7f5cc2e61,e9123bcb3f4365be,"The confidentiality, integrity and availability of our IT Systems and Confidential Information is at risk of being compromised, whether through malicious activity (including social engineering/phishing, malware (including ransomware)) by internal or external actors (including through the use of AI), or through human or technological errors that result from negligence or software bugs or other vulnerabilities.",the confidentiality integrity and availability of our it systems and confidential information is at risk of being compromised whether through malicious activity including social engineering phishing malware including ransomware by internal or external actors including through the use of ai or through human or technological errors that result from negligence or software bugs or other vulnerabilities,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,6,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,55,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic cybersecurity risk statement mentioning AI as a potential threat, no firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:45:36.444943+00:00,5a47f19de196075b1dd663dab0be4ba38f5f4c8c5fc39d0eb74cc532e5ab17dd
labeling_batch_v1,c0d0657b6f8638ba,20260306,quarter_diversity_fill,a085d7f7cda9b033,b60b85b58d6f70c5,"We may be unable to keep pace with changes in our industry and advancements in technology as our business and market strategy evolves, including AI.",we may be unable to keep pace with changes in our industry and advancements in technology as our business and market strategy evolves including ai,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,7,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,25,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic risk statement about industry/technology including AI; no firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:45:37.737001+00:00,de325e52f719374fecda2e63c940991c2682f03c28266a9e935d62beb6733266
labeling_batch_v1,16e92c1f7488b12d,20260306,quarter_diversity_fill,d3cf31dc4a8a45f5,e585d540d12f5a8e,"As changes in our industry occur or macroeconomic conditions fluctuate, including due to changing interest rates, rising inflation, the government closures of various banks and liquidity concerns at other financial institutions, geopolitical instability, AI and machine learning, pandemics and the potential for local and/or global economic recession, we may need to adjust our business strategies or find it necessary to restructure our operations or businesses, which could lead to changes in our cost structure, the need to write down the value of assets, or impact our profitability.",as changes in our industry occur or macroeconomic conditions fluctuate including due to changing interest rates rising inflation the government closures of various banks and liquidity concerns at other financial institutions geopolitical instability ai and machine learning pandemics and the potential for local and or global economic recession we may need to adjust our business strategies or find it necessary to restructure our operations or businesses which could lead to changes in our cost structure the need to write down the value of assets or impact our profitability,,,,2024/QTR3/20240807_10-K_edgar_data_1157408_0001558370-24-011134.txt,2024,3,10-K,1157408,8,pilot_2024_10k_v1,4cf88d7a15262710,active_2021_2024,87,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic risk disclosure listing AI among macro risks, no firm-specific deployment mentioned.",gpt-5-mini,2026-03-09T19:45:39.098313+00:00,cc26078e6c2400a1bbaeea2b48f2258eb9224a954c5af860c0e82a90ca1bedf6
labeling_batch_v1,8b151475e113cbbb,20260306,quarter_diversity_fill,3764b68c3bfb1dc2,c19af888e34bbbfd,"We believe that there is an ongoing revolution in graphic design for small business marketing, one in which a combination of technology tools, artificial intelligence and machine learning, and convenient access via two-sided marketplace platforms to professional freelance design talent (including from low-cost countries) will continue a multi-decade democratization of design that has been central to print mass customization, and is likely to continue to be a key enabler to bringing 4 ever-more-complex product formats and marketing channels into the mass customization paradigm (for example, packaging, large format signage, and catalogs).",we believe that there is an ongoing revolution in graphic design for small business marketing one in which a combination of technology tools artificial intelligence and machine learning and convenient access via two sided marketplace platforms to professional freelance design talent including from low cost countries will continue a multi decade democratization of design that has been central to print mass customization and is likely to continue to be a key enabler to bringing 4 ever more complex product formats and marketing channels into the mass customization paradigm for example packaging large format signage and catalogs,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,1,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,91,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic market/technology trend commentary, no firm-specific deployment or plans mentioned.",gpt-5-mini,2026-03-09T19:45:40.488180+00:00,13f44160fe5a6bc3adae4c0a1391113339c235cdda20ec47ba128d1b3e816942
labeling_batch_v1,36ffcd1df5193498,20260306,quarter_diversity_fill,5a3af946c343366a,5f8e4825f1a9d411,"We are seeing security threats evolve and become more sophisticated and more difficult to detect and defend against, including by the increased use of artificial intelligence to enhance attacks, and our vulnerabilities may be heightened by our decentralized operating structure and many of our employees working remotely.",we are seeing security threats evolve and become more sophisticated and more difficult to detect and defend against including by the increased use of artificial intelligence to enhance attacks and our vulnerabilities may be heightened by our decentralized operating structure and many of our employees working remotely,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,2,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,47,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic description of security threats and AI-enhanced attacks, no firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:45:42.010991+00:00,9a3b80e9769c6d78c3b0b8af80e556730be98467bc47b1dc8b59cf0b080f8ac4
labeling_batch_v1,ceb49137948bbb57,20260306,quarter_diversity_fill,e38f2eb58f88f7a1,29267b0f10363c90,"We use artificial intelligence (AI), including generative AI, in many parts of our value chain.",we use artificial intelligence ai including generative ai in many parts of our value chain,,,,2024/QTR3/20240809_10-K_edgar_data_1262976_0001262976-24-000064.txt,2024,3,10-K,1262976,5,pilot_2024_10k_v1,768250499140b15b,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Actionable,high,Explicit statement of current AI use across the firm’s value chain indicates operational deployment.,gpt-5-mini,2026-03-09T19:45:43.660258+00:00,236d25ebc5339f1e02263083ab54711d303b28fce039897417449f4996b87ee9
labeling_batch_v1,0f3a68dc61830fcf,20260306,quarter_diversity_fill,5d190be0789ac09d,383e8d5ab0e13327,"We maintain our technological edge by investing in critical capabilities and intellectual property IP or building blocks in processing, leveraging open standards and open architectures to adapt quickly those building blocks into solutions for highly data-intensive applications, including emerging needs in areas such as artificial intelligence AI ).",we maintain our technological edge by investing in critical capabilities and intellectual property ip or building blocks in processing leveraging open standards and open architectures to adapt quickly those building blocks into solutions for highly data intensive applications including emerging needs in areas such as artificial intelligence ai,,,,2024/QTR3/20240813_10-K_edgar_data_1049521_0001049521-24-000029.txt,2024,3,10-K,1049521,1,pilot_2024_10k_v1,3daab52050ade246,active_2021_2024,48,0.0,[],,12,Other,unknown,long,False,quarter_fill,Speculative,high,Firm-specific ambition about AI capabilities without evidence of current deployments.,gpt-5-mini,2026-03-09T19:45:45.130986+00:00,5d2b26efec781e458bb45013c0b0754d9f6d5cea2ff99ace332d10a5b6aea219
labeling_batch_v1,2888164a66156d56,20260306,quarter_diversity_fill,4ff44418ae47c261,7b4296d178436bf2,"The primary demand drivers for our unique capabilities include: an increased commitment to defense spending by U.S. allies in light of the dynamic threat environment in Europe and Asia; ongoing modernization of legacy defense platforms to maintain relevance in the current near-peer threat environment; increasing electronification of next-generation defense systems, where electronics are driving capability enhancements on next-gen programs; outsourcing and delayering from the government and prime customers seeking to access innovation from smaller players like Mercury; and a focus on open systems, which allow customers to upgrade capabilities more rapidly and efficiently and better leverage advances in commercial technology such as AI-powered processing.",the primary demand drivers for our unique capabilities include an increased commitment to defense spending by u s allies in light of the dynamic threat environment in europe and asia ongoing modernization of legacy defense platforms to maintain relevance in the current near peer threat environment increasing electronification of next generation defense systems where electronics are driving capability enhancements on next gen programs outsourcing and delayering from the government and prime customers seeking to access innovation from smaller players like mercury and a focus on open systems which allow customers to upgrade capabilities more rapidly and efficiently and better leverage advances in commercial technology such as ai powered processing,,,,2024/QTR3/20240813_10-K_edgar_data_1049521_0001049521-24-000029.txt,2024,3,10-K,1049521,2,pilot_2024_10k_v1,3daab52050ade246,active_2021_2024,104,0.0,[],,12,Other,unknown,long,False,quarter_fill,Irrelevant,high,"Generic market/technology mention of AI, no evidence of firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:45:46.743534+00:00,a1cc31136583c72ad09dfd5ffe9aefaae03723ac88c0266cc196b3ab8401db56
labeling_batch_v1,ca56440bff7fcc85,20260306,quarter_diversity_fill,9c616baf3be0bc69,7c44e804593971db,"In addition, we are already seeing AI and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time.",in addition we are already seeing ai and the symmetric transfer of data and analytics drive massive new requirements in network capacity and latency and expect this to increase significantly over time,,,,2024/QTR3/20240813_10-K_edgar_data_1101680_0000950170-24-096409.txt,2024,3,10-K,1101680,3,pilot_2024_10k_v1,9d26926b35d7552b,active_2021_2024,32,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,"Generic market observation about AI-driven network demand, no firm-specific deployment or plans mentioned.",gpt-5-mini,2026-03-09T19:45:48.213835+00:00,b5ec1345bc6c3ec291650f456c045912f694ad89149a4ac519d164c19efec746
labeling_batch_v1,66d3411e9fcbc960,20260306,quarter_diversity_fill,54fd02f16b4edddc,79be043ea5b67684,"Mr. Reiss brings in-depth expertise in could, SaaS, AI, cybersecurity, and application networking to DZS.",mr reiss brings in depth expertise in could saas ai cybersecurity and application networking to dzs,,,,2024/QTR3/20240813_10-K_edgar_data_1101680_0000950170-24-096409.txt,2024,3,10-K,1101680,10,pilot_2024_10k_v1,9d26926b35d7552b,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic mention of AI skills without any firm-specific deployment or operational detail.,gpt-5-mini,2026-03-09T19:45:49.793413+00:00,9b39bd6afe6cdc029d329f9616205998b4337c0a33f3feda5b6a5af703ba3eaa
labeling_batch_v1,8841c17407b5b230,20260306,quarter_diversity_fill,012872fb0537f778,ded422c2fb7a9d2c,"For example, we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities.",for example we will continue to enhance certain of our machine learning models to improve our customer capture and segmentation capabilities,,,,2024/QTR3/20240815_10-K_edgar_data_1116132_0001116132-24-000018.txt,2024,3,10-K,1116132,1,pilot_2024_10k_v1,ea015d5c49aa7760,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,False,quarter_fill,Speculative,high,Firm-specific forward-looking statement about planned model enhancements without evidence of current deployment.,gpt-5-mini,2026-03-09T19:45:51.338820+00:00,871ba785c541fd73e575fafe8355f0a51dee0525d2b01afaa802a41595011f53
labeling_batch_v1,4cfe063e5307470e,20260306,quarter_diversity_fill,90d32aa19f808030,771a47d6f87c37a3,"We rely heavily on various information and other business systems, including data analytics and machine learning, to manage our operations, including management of our supply chain, point-of-sale processing in our brands stores, our online businesses associated with each brand and various other processes and metrics.",we rely heavily on various information and other business systems including data analytics and machine learning to manage our operations including management of our supply chain point of sale processing in our brands stores our online businesses associated with each brand and various other processes and metrics,,,,2024/QTR3/20240815_10-K_edgar_data_1116132_0001116132-24-000018.txt,2024,3,10-K,1116132,3,pilot_2024_10k_v1,ea015d5c49aa7760,active_2021_2024,45,0.0,[],,12,Other,unknown,long,False,quarter_fill,Actionable,high,Explicitly states current use of data analytics and machine learning across operations and systems.,gpt-5-mini,2026-03-09T19:45:52.868501+00:00,8605985be252db124dad986f97759a76a2c0180bcb4289d8aad6403f7f93e958
labeling_batch_v1,da9f961f9907c720,20260306,quarter_diversity_fill,13176f7edd2d3985,c1f8f552168cf16f,"Pre-Clinical Development of Long-Acting CCR5 Antagonist In March 2023, the Company entered into a joint development agreement with a third-party generative AI drug discovery and development company to develop one or more longer-acting molecules.",pre clinical development of long acting ccr5 antagonist in march 2023 the company entered into a joint development agreement with a third party generative ai drug discovery and development company to develop one or more longer acting molecules,,,,2024/QTR3/20240815_10-K_edgar_data_1175680_0001558370-24-012328.txt,2024,3,10-K,1175680,1,pilot_2024_10k_v1,ca1cf034d6e5674c,active_2021_2024,34,0.0,[],,12,Other,unknown,long,True,quarter_fill,Actionable,high,Specifies a concrete past agreement with a generative AI drug discovery company and ongoing development.,gpt-5-mini,2026-03-09T19:45:54.280869+00:00,ea011564a27729965f7135c0409ded64839c8305b4369e764f429160f1306a7f
labeling_batch_v1,ce5203970952e52e,20260306,quarter_diversity_fill,a827c7a911160091,a8463c9c7b9e624c,"The Company believes working with a partner with AI capabilities will result in the expedited development of a modified, longer-acting therapeutic, and could lead to greater acceptance by patients due to the requirement for less frequent injections.",the company believes working with a partner with ai capabilities will result in the expedited development of a modified longer acting therapeutic and could lead to greater acceptance by patients due to the requirement for less frequent injections,,,,2024/QTR3/20240815_10-K_edgar_data_1175680_0001558370-24-012328.txt,2024,3,10-K,1175680,2,pilot_2024_10k_v1,ca1cf034d6e5674c,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_fill,Speculative,high,Firm expresses belief/ambition to work with AI partner; no evidence of current operational deployment.,gpt-5-mini,2026-03-09T19:45:55.846438+00:00,ff3a4a7118853fadd2bd673e94f6587cc0f40cc1fa1358888ca9cfe40918e96d
labeling_batch_v1,acffdeed363374fd,20260306,quarter_diversity_fill,57ba1c2d4ad02dda,27eb77c871154fa1,"The adoption, use, and development of AI products may result in reputational harm or liability.",the adoption use and development of ai products may result in reputational harm or liability,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,23,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic AI risk statement without firm-specific deployment or operational details.,gpt-5-mini,2026-03-09T19:45:57.590965+00:00,f0e18bee73d4d886cf1a7062f8e012c62f1e4b98c5f6a4b078529ea9165cbf00
labeling_batch_v1,92d7a4efa997721a,20260306,quarter_diversity_fill,f84eade8ba696ebb,452280dc78cb5f81,"Such additional regulations may impact our ability to develop, use and commercialize AI technologies in the future.",such additional regulations may impact our ability to develop use and commercialize ai technologies in the future,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,31,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic regulatory risk statement without firm-specific deployment or plans.,gpt-5-mini,2026-03-09T19:45:59.226222+00:00,dca81ab241fbe11d99ecab7a8945085688d978dc4dcc8044930e51174938f642
labeling_batch_v1,4bce668c0b711765,20260306,quarter_diversity_fill,06facc49f2907a85,d29ba27f26a5ab50,"Additionally, existing laws and regulations may be interpreted in ways that may affect our use of AI.",additionally existing laws and regulations may be interpreted in ways that may affect our use of ai,,,,2024/QTR3/20240816_10-K_edgar_data_1078271_0000950170-24-098129.txt,2024,3,10-K,1078271,32,pilot_2024_10k_v1,2fc6874271154cf0,active_2021_2024,17,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,"Generic regulatory risk statement about AI, no firm-specific deployment or plans disclosed.",gpt-5-mini,2026-03-09T19:46:00.866226+00:00,2325bdc602f8fc5ffddd1eef1e34f48586ec30af3931a828aaf879d4fb75a103
labeling_batch_v1,b88bfe92c5bb63ed,20260306,quarter_diversity_fill,adad418a42d333ed,4dd7713ed5019597,"Our advanced automation operations provide solutions focused on the design, assembly, integration, and distribution of machine vision, collaborative robots, mobile robots, RFID, industrial networking, and machine learning technologies for OEMs, machine builders, integrators, and other industrial and technology end users.",our advanced automation operations provide solutions focused on the design assembly integration and distribution of machine vision collaborative robots mobile robots rfid industrial networking and machine learning technologies for oems machine builders integrators and other industrial and technology end users,,,,2024/QTR3/20240816_10-K_edgar_data_109563_0000109563-24-000078.txt,2024,3,10-K,109563,1,pilot_2024_10k_v1,19758e03ff53e129,active_2021_2024,40,0.0,[],,12,Other,unknown,long,False,quarter_fill,Actionable,medium,Describes firm-specific deployed offerings across robotics and machine learning technologies.,gpt-5-mini,2026-03-09T19:46:02.299441+00:00,1f217eb7ea9abb134ffd4af9ace5b977c0f1948f813fd05150ba3acdb8aca7e4
labeling_batch_v1,f51b2e75e05fd5cc,20260306,quarter_diversity_fill,c834b8491c10e88c,89841042492ba48a,"Our Company has a well-recognized and strong reputation that could be negatively impacted by social media and many other factors, including, given the legal, regulatory and ethical landscape around the use of AI, our ability to adapt and use the emerging technology in an effective and ethical manner.",our company has a well recognized and strong reputation that could be negatively impacted by social media and many other factors including given the legal regulatory and ethical landscape around the use of ai our ability to adapt and use the emerging technology in an effective and ethical manner,,,,2024/QTR3/20240819_10-K_edgar_data_1001250_0001001250-24-000116.txt,2024,3,10-K,1001250,3,pilot_2024_10k_v1,52cff13c7ec2dfea,active_2021_2024,48,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic reputational and AI risk statement; no firm-specific deployment or operational evidence.,gpt-5-mini,2026-03-09T19:46:03.835092+00:00,83431dfb227721b2e75a747506a9844f6a8b1da19f967774b72622e57b1f8782
labeling_batch_v1,519dd47fadcb6574,20260306,quarter_diversity_fill,9bb1bb41bfe264de,d9e93d51f01f9aa8,"The evolution and adoption of emerging technologies, such as AI, may intensify cybersecurity risks as techniques used in cyberattacks and cybersecurity incidents continue to evolve and develop.",the evolution and adoption of emerging technologies such as ai may intensify cybersecurity risks as techniques used in cyberattacks and cybersecurity incidents continue to evolve and develop,,,,2024/QTR3/20240819_10-K_edgar_data_1001250_0001001250-24-000116.txt,2024,3,10-K,1001250,4,pilot_2024_10k_v1,52cff13c7ec2dfea,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,Irrelevant,high,Generic discussion of AI increasing cyber risks; no firm-specific deployment or plans described.,gpt-5-mini,2026-03-09T19:46:05.402172+00:00,f961bd884376f1b32f8982b91c3ee4dd77f16f2a740ceb6e3283e95f7d94d2b1
labeling_batch_v1,74a299f2addd5438,20260306,quarter_diversity_fill,b0d0c6c264256cec,4401f87331f51fb7,"We use AI in our business, and challenges with properly managing its use could result in harm to our brands, reputation, business or customers.",we use ai in our business and challenges with properly managing its use could result in harm to our brands reputation business or customers,,,,2024/QTR3/20240820_10-K_edgar_data_1024305_0001024305-24-000035.txt,2024,3,10-K,1024305,2,pilot_2024_10k_v1,c0b990988988c675,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Actionable,medium,Explicitly states current firm AI use and operational risk from managing it.,gpt-5-mini,2026-03-09T19:46:06.721692+00:00,f453a8df07c9272751d610f8de0af8b29244a3a7ca5109ab1ce2c1c12d2bc90e
labeling_batch_v1,7a38c03dfc07c3e5,20260306,quarter_diversity_fill,d33767a76d0572b4,24486867be24df31,"AI algorithms trained with noisy data may create accuracy issues, unintended biases, and discriminatory outcomes that could harm our brand, reputation, business, or customers.",ai algorithms trained with noisy data may create accuracy issues unintended biases and discriminatory outcomes that could harm our brand reputation business or customers,,,,2024/QTR3/20240820_10-K_edgar_data_1024305_0001024305-24-000035.txt,2024,3,10-K,1024305,11,pilot_2024_10k_v1,c0b990988988c675,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Irrelevant,high,Generic AI risk statement without any firm-specific deployment or operational details.,gpt-5-mini,2026-03-09T19:46:08.323333+00:00,d00d77d42a542974ae0b68b8afdb5ed751d22452528cbbaef970b4576f9ef7a9
labeling_batch_v1,c613a1446b28f4da,20260306,quarter_diversity_fill,00e8beaa30982b03,2f4f87fe4f23fd9a,"4 Table of Contents The increase in computing complexity and advancements in artificial intelligence AI ), along with growth in cloud computing applications, connected mobile devices and Internet-connected products and edge devices is driving unabated growth in the volume of digital content to be stored and used.",4 table of contents the increase in computing complexity and advancements in artificial intelligence ai along with growth in cloud computing applications connected mobile devices and internet connected products and edge devices is driving unabated growth in the volume of digital content to be stored and used,,,,2024/QTR3/20240820_10-K_edgar_data_106040_0000106040-24-000031.txt,2024,3,10-K,106040,1,pilot_2024_10k_v1,a955d13e93ff5cfc,active_2021_2024,47,0.0,[],,12,Other,unknown,long,False,quarter_fill,Irrelevant,high,"Generic industry trend statement about AI and cloud growth, no firm-specific deployment or plans.",gpt-5-mini,2026-03-09T19:46:09.981562+00:00,ff5728c55877e8238a12d81dd0eb597ef6c565e79833a7371e5173a972d306f2
